time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1494;    0.0135;   -0.6724;   -0.1629;   -0.0586;   -0.4692;    0.1540;   -0.0575;    0.0434;   -0.3220;   -0.0403;    0.1542;
   2;    1.2188;   -0.1015;   -0.6213;   -0.1723;   -0.0509;   -0.4011;    0.0787;   -0.0592;    0.0037;   -0.3382;   -0.0212;    0.1638;
   3;    1.2197;   -0.1628;   -0.5887;   -0.1989;    0.0553;   -0.3776;    0.0061;   -0.0639;   -0.0642;   -0.3064;   -0.0271;    0.2111;
   4;    1.3565;   -0.3788;   -0.4706;   -0.2284;    0.2193;   -0.4106;   -0.0003;   -0.0744;   -0.2409;   -0.1723;   -0.0651;    0.2817;
   5;    1.4475;   -0.5284;   -0.3885;   -0.1809;    0.3095;   -0.3994;   -0.0432;   -0.1471;   -0.2672;   -0.1074;   -0.0674;    0.2804;
   6;    1.4355;   -0.6244;   -0.3022;   -0.0864;    0.3112;   -0.3468;   -0.0982;   -0.2583;   -0.2144;   -0.0869;   -0.0452;    0.2505;
   7;    1.3705;   -0.6912;   -0.2154;    0.0112;    0.2308;   -0.2502;   -0.1562;   -0.3969;   -0.0785;   -0.1074;   -0.0526;    0.2071;
   8;    1.2066;   -0.6920;   -0.1545;    0.0784;    0.2595;   -0.2028;   -0.2538;   -0.3939;   -0.0504;   -0.1291;   -0.0375;    0.1517;
   9;    1.1640;   -0.7492;   -0.0904;    0.1880;    0.2419;   -0.1900;   -0.3017;   -0.3491;   -0.0940;   -0.1128;   -0.0247;    0.0835;
  10;    1.2115;   -0.8216;   -0.0072;    0.2655;    0.2182;   -0.1704;   -0.3601;   -0.2943;   -0.1187;   -0.1093;   -0.0155;    0.0374;
  11;    1.2382;   -0.8628;    0.0567;    0.3061;    0.2066;   -0.1351;   -0.4004;   -0.2697;   -0.1057;   -0.1215;   -0.0217;    0.0132;
  12;    1.2101;   -0.8819;    0.1016;    0.3417;    0.1860;   -0.0783;   -0.4134;   -0.2617;   -0.1008;   -0.1146;   -0.0328;   -0.0187;
