time;open;close;diff;volume;
   1;   66.2206;   65.2517;   -0.9383;453071.4286;
   2;   65.3737;   65.4431;    0.0411;602414.2857;
   3;   65.0254;   65.4903;    0.3666;707128.5714;
   4;   65.0714;   64.9503;   -0.1872;760462.8571;
   5;   66.1143;   65.2334;   -0.5520;983180.0000;
   6;   66.9611;   66.7249;   -0.5813;957291.4286;
   7;   67.9737;   67.5277;   -0.0918;712302.8571;
   8;   67.9209;   68.1777;   -0.1549;473305.7143;
   9;   68.3494;   67.8566;   -0.1975;731848.5714;
  10;   68.6063;   68.3494;   -0.3500;742954.2857;
  11;   68.6706;   68.6277;    0.0588;710285.7143;
  12;   68.3566;   68.5849;   -0.0946;657342.8571;
  13;   68.7851;   68.2351;   -0.2071;656428.5714;
  14;   68.4166;   68.6994;    0.2904;746822.8571;
  15;   67.0937;   68.4809;    1.2213;852417.1429;
  16;   65.6300;   66.9651;    1.2847;1016977.1429;
  17;   64.5814;   65.2157;    0.7500;869425.7143;
  18;   63.7971;   64.1774;    0.3792;619382.8571;
  19;   63.3089;   63.6274;    0.3199;420094.2857;
  20;   63.0866;   63.2934;    0.1319;528765.7143;
  21;   63.2577;   63.0454;   -0.1288;721928.5714;
  22;   63.5903;   63.2680;   -0.3815;741968.5714;
  23;   64.0714;   63.5903;   -0.4374;781591.4286;
  24;   64.4280;   64.0714;   -0.3820;880188.5714;
  25;   64.5549;   64.4280;   -0.0348;1004000.0000;
  26;   64.2289;   64.5549;    0.2596;780740.0000;
  27;   64.1831;   64.2289;   -0.2184;488114.2857;
  28;   65.3320;   64.1831;   -0.7064;437917.1429;
  29;   65.6891;   65.3320;   -0.5518;569834.2857;
  30;   65.5291;   65.6891;    0.2188;574834.2857;
  31;   65.1163;   65.5291;    0.1744;546040.0000;
  32;   65.4006;   65.1266;    0.1000;461662.8571;
  33;   65.1534;   65.3594;   -0.0276;1019805.7143;
  34;   65.4351;   65.0309;   -0.4852;1450748.5714;
  35;   67.2451;   65.6083;   -1.5971;1431745.7143;
  36;   69.8611;   67.7809;   -1.8835;1025085.7143;
  37;   71.1897;   70.4023;   -0.8290;868982.8571;
  38;   70.4626;   71.3551;    0.9352;804248.5714;
  39;   68.3654;   70.4609;    1.8729;753362.8571;
  40;   66.8951;   68.3551;    1.5074;699028.5714;
  41;   66.6737;   66.8951;    0.1581;518780.0000;
  42;   67.5797;   66.6420;   -0.7666;450534.2857;
  43;   68.3023;   67.7066;   -0.4604;455848.5714;
  44;   67.8094;   68.4820;    0.4500;382322.8571;
  45;   67.2226;   67.9363;    0.6863;475225.7143;
  46;   67.2197;   67.1909;   -0.0499;574082.8571;
  47;   68.0111;   67.2197;   -0.5922;550977.1429;
  48;   68.5540;   67.9897;   -0.7502;446528.5714;
  49;   69.3023;   68.6397;   -0.5518;413205.7143;
  50;   69.6566;   69.4237;   -0.1998;414422.8571;
  51;   69.4566;   69.7423;    0.1816;498831.4286;
  52;   69.3666;   69.4351;    0.0716;549494.2857;
  53;   69.8509;   69.3563;   -0.4777;421811.4286;
  54;   70.9411;   69.8920;   -1.1280;495797.1429;
  55;   72.4369;   70.9994;   -1.2865;891602.8571;
  56;   73.0594;   72.4780;   -0.5037;1160991.4286;
  57;   72.2134;   73.0491;    0.7133;1100940.0000;
  58;   70.9891;   72.2134;    1.0712;964917.1429;
  59;   70.5660;   70.9891;    0.4662;806331.4286;
  60;   70.5089;   70.5660;    0.3886;860337.1429;
  61;   69.2606;   70.5089;    0.9661;940825.7143;
  62;   68.0094;   69.2606;    1.2748;1055960.0000;
  63;   67.3969;   68.0094;    0.4828;897240.0000;
  64;   67.7929;   67.3969;   -0.0911;841022.8571;
  65;   67.7714;   67.7826;   -0.2062;794422.8571;
  66;   67.7500;   67.8126;    0.2227;819985.7143;
  67;   67.2857;   67.8083;    0.4436;790114.2857;
  68;   67.0397;   67.3269;    0.1234;735357.1429;
  69;   67.8554;   67.0294;   -0.6653;729571.4286;
  70;   68.9440;   67.8554;   -1.0279;659088.5714;
  71;   69.5911;   68.9440;   -0.7293;656977.1429;
  72;   69.9469;   69.5911;   -0.3946;781314.2857;
  73;   70.0897;   69.9794;    0.0165;935031.4286;
  74;   69.3340;   69.9809;    0.5829;1026980.0000;
  75;   68.0694;   69.0637;    0.9453;1019614.2857;
  76;   67.0609;   67.8177;    0.7923;980154.2857;
  77;   66.6766;   67.0077;    0.2643;1006274.2857;
  78;   66.9983;   66.6980;   -0.2193;910531.4286;
  79;   67.2491;   66.8740;   -0.3131;960845.7143;
  80;   67.6257;   67.5500;   -0.1202;1064988.5714;
