time;open;close;diff;volume;
   1;  105.5249;  107.6329;    2.1898;350460.0000;
   2;  105.9206;  105.6946;   -0.3298;504520.0000;
   3;  106.5691;  105.2391;   -1.5093;587480.0000;
   4;  108.2606;  106.5691;   -1.4104;605448.5714;
   5;  107.9666;  108.2606;    0.5928;531488.5714;
   6;  105.0366;  107.9880;    2.0906;703097.1429;
   7;  103.8094;  104.9294;    1.5216;808042.8571;
   8;  104.0923;  103.7737;   -0.4652;666728.5714;
   9;  105.2851;  104.1177;   -0.6403;402345.7143;
  10;  104.9634;  105.4446;   -0.0876;476537.1429;
  11;  104.5706;  104.9557;    0.6659;663082.8571;
  12;  103.7066;  104.6446;    0.8285;688408.5714;
  13;  102.0106;  103.2677;    1.4576;649537.1429;
  14;   99.7403;  101.4777;    1.4058;628460.0000;
  15;   98.9106;   99.3451;    0.4144;578637.1429;
  16;   99.8749;   99.1480;   -0.3363;839414.2857;
  17;   99.3403;   99.7537;    0.3161;758948.5714;
  18;   96.5646;   98.0234;    1.2880;564380.0000;
  19;   93.8763;   95.0251;    1.0075;319400.0000;
  20;   92.9034;   93.1194;    0.6494;540011.4286;
  21;   92.0063;   93.0483;    0.7561;488448.5714;
  22;   91.0134;   91.9651;    1.0279;417165.7143;
  23;   90.4177;   91.0237;    0.4515;291485.7143;
  24;   90.6406;   90.4177;    0.0156;334314.2857;
  25;   90.6003;   90.6406;   -0.0227;361751.4286;
  26;   90.4117;   90.6003;    0.0738;476342.8571;
  27;   90.6503;   90.4006;   -0.1627;429025.7143;
  28;   91.1334;   90.7266;   -0.5034;373611.4286;
  29;   91.5003;   91.0697;   -0.1878;409431.4286;
  30;   90.7077;   91.3651;    0.5174;499462.8571;
  31;   89.5663;   90.5697;    0.9423;429771.4286;
  32;   89.2109;   89.5980;    0.2867;214774.2857;
  33;   89.9091;   89.2109;   -0.4925;195342.8571;
  34;   90.4966;   89.9091;   -0.6404;231045.7143;
  35;   90.5123;   90.4966;    0.0541;261468.5714;
  36;   89.6237;   90.5234;    0.8103;248602.8571;
  37;   88.3523;   89.5791;    1.2851;170580.0000;
  38;   87.2123;   88.2891;    0.8160;320785.7143;
  39;   87.2863;   87.1677;    0.2255;372685.7143;
  40;   87.2034;   87.3189;   -0.0419;307568.5714;
  41;   86.8780;   87.1177;    0.3071;184740.0000;
  42;   86.2166;   86.7677;    0.5016;294122.8571;
  43;   85.5254;   86.0863;    0.5829;364120.0000;
  44;   85.1254;   85.4837;    0.2944;350485.7143;
  45;   85.3054;   85.0809;   -0.2430;357082.8571;
  46;   85.9266;   85.3166;   -0.4777;317054.2857;
  47;   85.9537;   85.9480;    0.0851;279251.4286;
  48;   85.0306;   85.8680;    0.5320;284000.0000;
  49;   84.8006;   84.9091;    0.2625;438340.0000;
  50;   85.1646;   84.7251;   -0.5392;447580.0000;
  51;   85.9946;   85.1449;   -0.5789;332214.2857;
  52;   85.9374;   85.9363;   -0.2384;217742.8571;
  53;   85.8503;   85.9177;    0.1436;278768.5714;
  54;   85.6903;   85.7749;    0.0490;245568.5714;
  55;   85.6789;   85.5689;   -0.1786;311022.8571;
  56;   85.8549;   85.5931;   -0.0149;255940.0000;
  57;   85.2249;   85.9089;    0.5390;253285.7143;
  58;   84.1920;   85.0946;    0.8352;291231.4286;
  59;   83.6706;   83.9320;    0.2832;530431.4286;
  60;   84.4280;   83.8420;   -0.5850;572711.4286;
  61;   86.1280;   84.8880;   -1.1791;491782.8571;
  62;   87.7420;   86.4297;   -1.4024;431988.5714;
  63;   88.7063;   87.5809;   -0.8567;967271.4286;
  64;   89.0320;   89.0809;   -0.2576;1111842.8571;
  65;   89.5874;   89.3909;   -0.2003;1071940.0000;
  66;   90.4446;   89.7506;   -0.4678;571591.4286;
  67;   90.4646;   90.2320;   -0.4260;481194.2857;
  68;   90.7363;   90.4963;   -0.1298;293562.8571;
  69;   90.6234;   90.7363;    0.0836;391905.7143;
  70;   90.2537;   90.6234;    0.4790;500045.7143;
  71;   89.8377;   90.2537;    0.0315;455011.4286;
  72;   90.9751;   89.8377;   -0.8470;461202.8571;
  73;   92.1694;   90.9751;   -1.0613;397462.8571;
  74;   92.2166;   92.1694;   -0.2459;421180.0000;
  75;   91.7563;   92.2166;    0.5659;337525.7143;
  76;   90.9534;   91.7563;    0.5861;466208.5714;
  77;   90.7191;   90.9423;    0.4810;473637.1429;
  78;   90.2717;   90.7637;    0.3646;575468.5714;
  79;   89.9969;   90.3689;    0.2592;608214.2857;
  80;   89.8463;   89.9583;    0.1896;610631.4286;
