time;open;close;diff;volume;
   1;  110.6697;  110.6954;    0.0642;524462.8571;
   2;  110.5951;  110.5943;   -0.0526;556408.5714;
   3;  110.3963;  110.4946;    0.0225;592797.1429;
   4;  110.4420;  110.5789;    0.3356;682965.7143;
   5;  108.8991;  109.7117;    0.5952;582022.8571;
   6;  107.3606;  107.8646;    0.5787;516417.1429;
   7;  106.4834;  106.6089;    0.1227;487600.0000;
   8;  107.0320;  106.7517;   -0.3026;541477.1429;
   9;  107.7920;  107.1534;   -0.5945;490711.4286;
  10;  108.4920;  107.8777;   -0.6140;439685.7143;
  11;  108.8566;  108.4706;   -0.3624;336934.2857;
  12;  108.9923;  108.8566;   -0.2481;297862.8571;
  13;  109.2706;  108.9494;   -0.1590;313340.0000;
  14;  109.5309;  109.4420;   -0.2964;349865.7143;
  15;  110.2511;  109.7737;   -0.1966;498045.7143;
  16;  110.5269;  110.4226;   -0.4754;628588.5714;
  17;  111.3469;  110.4840;   -0.5567;697271.4286;
  18;  111.6643;  111.3469;   -0.4209;571508.5714;
  19;  111.2683;  111.6643;    0.5619;704382.8571;
  20;  109.9197;  111.2683;    0.9747;750442.8571;
  21;  109.2440;  109.9197;    0.9889;782048.5714;
  22;  108.4340;  109.3083;    0.7463;630422.8571;
  23;  107.3897;  108.1769;    0.8744;538037.1429;
  24;  106.4040;  107.1540;    0.5538;485694.2857;
  25;  105.5523;  105.6326;    0.3417;434877.1429;
  26;  104.5249;  104.9094;    0.2055;514020.0000;
  27;  103.7049;  103.9249;    0.3146;479005.7143;
  28;  103.4789;  103.7120;    0.1903;366471.4286;
  29;  103.4260;  103.3931;   -0.1550;405471.4286;
  30;  103.9820;  103.4474;   -0.2572;569520.0000;
  31;  103.7851;  103.9820;   -0.0358;750097.1429;
  32;  103.3809;  103.7749;    0.6597;505268.5714;
  33;  102.4183;  103.4220;    0.5250;406200.0000;
  34;  102.6040;  102.4766;    0.3985;293502.8571;
  35;  102.2340;  102.6666;    0.0677;507500.0000;
  36;  102.1583;  102.1380;    0.1408;504625.7143;
  37;  102.0126;  102.0797;    0.0738;563191.4286;
  38;  101.3866;  101.7554;    0.3909;407002.8571;
  39;  100.6840;  101.1651;    0.2907;485074.2857;
  40;  100.7694;  100.5126;   -0.1065;477674.2857;
  41;  101.0966;  100.8123;   -0.1515;534285.7143;
  42;  100.8694;  101.0751;   -0.1558;428082.8571;
  43;  101.2911;  100.7623;   -0.2941;814920.0000;
  44;  102.2611;  102.2483;    0.1703;1086105.7143;
  45;  101.7254;  103.2151;    1.2286;1153320.0000;
  46;  100.4023;  101.9809;    1.5682;719102.8571;
  47;   98.8677;   99.7677;    0.9303;511180.0000;
  48;   98.5263;   98.7477;    0.3114;510597.1429;
  49;   98.8177;   98.7749;   -0.2431;517257.1429;
  50;   99.6523;   99.1237;   -0.2479;414277.1429;
  51;   99.4254;   99.8897;    0.3768;501662.8571;
  52;   97.9571;   99.3183;    1.3257;720640.0000;
  53;   96.0969;   97.7054;    1.5639;644702.8571;
  54;   94.7594;   95.8266;    0.9897;460534.2857;
  55;   94.5320;   94.6506;    0.3054;524725.7143;
  56;   94.5263;   94.5749;    0.0317;563105.7143;
  57;   94.5217;   94.4851;   -0.1842;606880.0000;
  58;   95.2974;   94.4634;   -0.7254;606120.0000;
  59;   96.5749;   95.2563;   -1.4556;597340.0000;
  60;   98.3066;   96.5749;   -1.4798;565891.4286;
  61;   99.0634;   98.3477;   -0.8562;508262.8571;
  62;   98.9737;   99.1217;    0.2270;642180.0000;
  63;   98.0980;   99.0149;    0.7486;669245.7143;
  64;   97.3609;   98.0877;    0.8230;582788.5714;
  65;   96.6837;   97.3609;    0.8305;651254.2857;
  66;   95.9380;   96.6837;    0.3767;861345.7143;
  67;   96.8166;   95.9380;   -0.6985;1000494.2857;
  68;   98.4226;   96.7206;   -1.6573;830520.0000;
  69;  100.1380;   98.8066;   -1.1291;693454.2857;
  70;  100.5777;  100.6820;   -0.1961;643977.1429;
  71;  100.8463;  100.9617;    0.0999;623902.8571;
  72;  101.0334;  100.7503;   -0.0658;620371.4286;
  73;  100.9289;  101.0334;   -0.0932;550665.7143;
  74;  100.9577;  100.8963;    0.0619;679860.0000;
  75;  100.9020;  101.0880;    0.1377;733342.8571;
  76;  100.7109;  101.0866;    0.4219;712014.2857;
  77;  100.2409;  100.8411;    0.4396;1128122.8571;
