time;open;close;diff;volume;
   1;   54.8831;   54.4840;   -0.4330;759642.8571;
   2;   55.8914;   55.2140;   -0.6325;2145928.5714;
   3;   56.5769;   55.8740;   -0.6346;2702657.1429;
   4;   56.9211;   56.6180;   -0.3928;2389002.8571;
   5;   57.0137;   56.9109;    0.0071;1552222.8571;
   6;   56.6949;   57.0137;    0.1972;1106448.5714;
   7;   56.5946;   56.6949;    0.1180;978200.0000;
   8;   56.7960;   56.5946;   -0.2226;747817.1429;
   9;   57.0317;   56.7960;   -0.0823;944277.1429;
  10;   56.4477;   57.0429;    0.5339;1188717.1429;
  11;   55.3037;   56.4031;    0.9756;1404222.8571;
  12;   54.4411;   55.2406;    0.9170;1110208.5714;
  13;   53.7769;   54.4394;    0.5833;1087154.2857;
  14;   53.3323;   53.6166;    0.4079;1325848.5714;
  15;   52.9049;   53.0894;    0.0701;1645948.5714;
  16;   53.2920;   52.7334;   -0.6456;1587220.0000;
  17;   54.8660;   53.3349;   -1.3573;1382277.1429;
  18;   56.1703;   54.8660;   -1.2526;1017642.8571;
  19;   56.6477;   56.1703;   -0.5857;681508.5714;
  20;   56.8906;   56.6374;   -0.3569;1079302.8571;
  21;   57.5020;   56.9317;   -0.3576;1272114.2857;
  22;   57.7177;   57.5603;   -0.2679;1362942.8571;
  23;   57.9837;   57.7589;   -0.3742;904505.7143;
  24;   58.6677;   57.9734;   -0.4267;2729565.7143;
  25;   58.4123;   58.6677;    0.2798;3302574.2857;
  26;   57.0891;   58.4123;    1.0914;3146054.2857;
  27;   56.1663;   57.0891;    0.9252;1654868.5714;
  28;   55.9946;   56.1663;    0.2578;1471511.4286;
  29;   55.8349;   55.9946;    0.2926;1060922.8571;
  30;   54.8620;   55.8349;    0.8461;1290200.0000;
  31;   53.7149;   54.8620;    1.1027;1385251.4286;
  32;   53.0180;   53.7149;    0.6746;1003028.5714;
  33;   52.8637;   53.0180;    0.2918;621848.5714;
  34;   52.5734;   52.8851;    0.2562;622891.4286;
  35;   52.1303;   52.4877;    0.3430;686880.0000;
  36;   51.8389;   51.9660;    0.0674;1116494.2857;
  37;   52.3000;   51.9246;   -0.3069;1295928.5714;
  38;   53.0143;   52.5643;   -0.4016;1176565.7143;
  39;   53.3817;   53.1857;   -0.2719;684648.5714;
  40;   53.5946;   53.3174;   -0.2783;730951.4286;
  41;   54.1520;   53.6803;   -0.5073;1162060.0000;
  42;   54.8177;   54.2734;   -0.3516;1174211.4286;
  43;   54.7480;   54.9034;   -0.0494;1250920.0000;
  44;   54.6963;   54.7266;    0.0763;1221574.2857;
  45;   54.8234;   54.6963;   -0.1076;1219165.7143;
  46;   54.8946;   54.8337;   -0.0232;886291.4286;
  47;   54.5960;   54.8534;    0.2775;870694.2857;
  48;   54.1214;   54.5377;    0.2485;780922.8571;
  49;   54.3103;   54.0803;   -0.0834;674340.0000;
  50;   54.6906;   54.3206;   -0.4912;656208.5714;
