time;row_1;row_2;row_3;row_4;
1;132.6;490.4;489.083;1.31771;
2;111.2;466.2;460.529;1.34955;
3;87.6;436.2;426.399;1.38812;
4;61.6;404.2;390.707;1.4387;
5;37.6;375.4;359.554;1.49434;
6;16;346;329.156;1.55299;
7;-31.6;280.4;266.789;1.72789;
8;-76.6;209;210.778;1.99491;
9;-116;134.6;172.525;2.39077;
10;-146.6;62;163.098;2.8614;
11;-164.2;-4.8;175.683;-3.01778;
12;-169.4;-68.4;198.77;-2.69807;
13;-157.6;-124;219.061;-2.44294;
14;-133.6;-168.8;234.827;-2.22951;
15;-99.6;-202.8;245.579;-2.03404;
16;-59.8;-226.6;253.341;-1.85049;
17;-16;-234;252.254;-1.6746;
18;28.4;-230.6;248.169;-1.49714;
19;71.2;-218;242.703;-1.31647;
20;107.6;-199.6;237.423;-1.14779;
21;134;-176;229.24;-0.999983;
22;148.4;-149.6;216.42;-0.87778;
23;138.8;-127.8;193.626;-0.843988;
24;112.6;-115;167.018;-0.91034;
25;73.2;-111;142.599;-1.11271;
26;75.8;-101.6;135.473;-1.06479;
27;74.8;-88;123.225;-1.01838;
28;56.2;-78;105.485;-1.1189;
29;-2.6;-89.8;107.454;-1.68962;
