time;row_1;row_2;row_3;row_4;
1;-81;304.2;308.075;1.93784;
2;-46.2;304.8;297.946;1.82788;
3;-21.4;304.6;292.428;1.74594;
4;-11.4;297.6;283.924;1.71555;
5;-16;284.6;271.8;1.7392;
6;-31;266.8;257.38;1.8083;
7;-10.4;246.2;233.006;1.74312;
8;-1;221.2;206.824;1.71907;
9;-6.8;192.4;179.475;1.77477;
10;-26;162.4;155.983;1.93495;
11;-50;134.4;142.11;2.16496;
12;-69.4;109.4;135.63;2.38852;
13;-82.4;86;131.697;2.58697;
14;-84.2;70.2;125.731;2.70158;
15;-73.8;58.2;111.396;2.75931;
16;-54.2;48.4;89.5726;2.7792;
17;-25.4;38;58.9582;2.77096;
18;11.4;25.8;20.3325;2.67454;
19;53.4;11.6;24.373;-0.208505;
20;99.8;-6.4;73.9288;-0.317004;
21;141.6;-35;123.375;-0.431907;
22;167.6;-75.2;165.807;-0.587075;
23;181.2;-119.2;203.593;-0.730495;
24;176.8;-169.4;237.263;-0.901292;
25;163.2;-218.4;270.384;-1.05379;
26;144;-264.8;303.824;-1.18458;
27;118.8;-306.2;334.953;-1.3011;
28;122.4;-316.4;345.745;-1.29892;
29;113.8;-347.2;373.471;-1.34326;
30;79.8;-383.2;402.99;-1.44579;
31;33;-409.4;426.059;-1.56271;
