time;row_1;row_2;row_3;row_4;
1;-82.2;342.6;387.513;1.86763;
2;-45.6;341.8;377.646;1.77544;
3;-15.2;342.2;373.056;1.69535;
4;10.4;346;374.541;1.62622;
5;-6;346.6;376.403;1.66964;
6;-31;341;374.163;1.73766;
7;-19.4;326.2;357.755;1.71256;
8;-11;305;335.623;1.69671;
9;-14.2;275.2;306.538;1.71927;
10;-23.6;244.4;277.813;1.76916;
11;-38;215;252.614;1.84806;
12;-57;184.6;230.117;1.96389;
13;-77.4;153;211.024;2.11108;
14;-95.4;120.6;195.156;2.27633;
15;-76;91;160.104;2.30397;
16;-53;65.8;125.987;2.30218;
17;-24.6;48.6;94.71;2.20012;
18;6.4;35.4;68.0266;1.94311;
19;39.2;27.6;56.1465;1.42686;
20;72.8;19.4;63.0757;0.849478;
21;104;7;80.8101;0.447476;
22;132.8;-9.8;103.264;0.176837;
23;160;-32.8;128.944;-0.0374991;
24;182.6;-60.8;154.972;-0.21349;
25;201.2;-93.2;182.137;-0.366297;
26;213;-131;209.014;-0.515481;
27;220.2;-170.2;236.584;-0.645002;
28;222.2;-210.8;264.442;-0.763418;
29;218.6;-249;289.819;-0.867421;
30;206.4;-284.6;310.765;-0.971644;
31;189;-316.8;329.155;-1.07063;
32;158.4;-343.4;340.136;-1.18734;
33;118.4;-363.4;346.597;-1.31631;
34;73;-378.4;352.925;-1.45193;
35;26.4;-386.2;358.266;-1.58404;
36;-19.4;-386.8;362.377;-1.71074;
37;-68;-385.4;370.93;-1.84138;
38;-78;-386.8;375.066;-1.86607;
39;-104.2;-384.8;381.64;-1.93333;
40;-149.6;-380.4;396.08;-2.04467;
41;-189.2;-371;407.707;-2.14177;
