time;row_1;row_2;row_3;row_4;
1;-40.6;277;282.86;1.86237;
2;-15.8;282.8;282.432;1.77224;
3;9.2;288;283.677;1.68211;
4;27.2;292.2;286.44;1.61798;
5;42.6;296;289.927;1.56428;
6;15.2;289;284.069;1.66072;
7;18.2;285.8;280.625;1.6511;
8;17;276.6;271.558;1.65822;
9;9.6;259.8;255.621;1.6928;
10;-7;238.2;236.974;1.77351;
11;-28.4;212.4;217.588;1.89402;
12;-54.2;182.6;200.419;2.06413;
13;-86.2;148.4;190.687;2.29902;
14;-117;115.4;191.895;2.53546;
15;-144;83.6;200.318;2.74423;
16;-129.4;61.2;178.818;2.82824;
17;-111.6;41.2;156.307;2.91497;
18;-88.2;26.6;130.534;2.98373;
19;-61;16.6;102.253;3.03852;
20;-29.4;7.8;70.1316;3.11705;
21;6.6;8.88178e-016;34.648;-2.96523;
22;45.8;-9;15.9147;-1.24528;
23;87.2;-19;52.8226;-0.494711;
24;125.4;-34;93.6943;-0.442016;
25;157.2;-55.2;131.624;-0.484267;
26;183.2;-82.2;167.62;-0.554669;
27;202.6;-114.6;201.92;-0.640577;
28;214;-150;233.216;-0.733193;
29;217;-187.2;261.6;-0.831337;
30;212.8;-221.6;285.399;-0.923566;
31;201.6;-253.8;305.651;-1.01646;
32;179.4;-282.2;319.905;-1.12239;
33;141;-305.8;327.607;-1.25967;
34;96.6;-326.2;336.946;-1.40416;
35;91.8;-337.4;347.258;-1.42314;
36;80.6;-352;360.294;-1.45986;
37;61.2;-359.6;366.253;-1.51482;
38;16.8;-360.4;367.258;-1.63595;
