time;row_1;row_2;row_3;row_4;
1;-26;429;423.796;1.61337;
2;-48;427.2;423.509;1.66547;
3;-74.4;419;418.716;1.73014;
4;-97.2;408.2;412.383;1.78891;
5;-117.8;391.4;401.142;1.84815;
6;-131;369.8;384.432;1.89657;
7;-168.4;339.6;370.545;2.01858;
8;-199.2;300.2;351.237;2.14655;
9;-217.8;253.2;324.566;2.2738;
10;-216.8;206;289.443;2.37678;
11;-202.4;157.6;246.806;2.47804;
12;-167.8;114.2;193.246;2.54474;
13;-120.2;80.4;134.884;2.55366;
14;-64.6;56.2;75.9553;2.4123;
15;-4;47.2;41.8004;1.47582;
16;57.6;55;82.0986;0.64583;
17;116;77.4;143.262;0.525058;
18;163;119;205.161;0.585715;
19;199.2;169.4;264.105;0.669067;
20;219.8;222.4;314.458;0.760768;
21;226.2;274.8;356.802;0.854912;
22;215.8;269.8;346.234;0.868098;
23;193;261;324.995;0.904142;
24;160.8;244.6;292.589;0.955995;
25;122.2;218.2;249.292;1.02144;
26;71.6;177.8;189.703;1.138;
27;20.2;129.8;127.365;1.34783;
28;-26;67;64.0057;1.85645;
29;-73.4;-2;65.8745;-3.02615;
30;-119.8;-76.8;138.907;-2.50667;
31;-163.2;-156;224.073;-2.33615;
32;-201.6;-185.6;272.117;-2.36256;
33;-229.8;-220.4;316.673;-2.34692;
34;-247.8;-259.2;357.259;-2.30679;
35;-255.2;-300;393.077;-2.25103;
36;-241;-336.6;414.003;-2.16867;
37;-214.6;-370.2;428.853;-2.07354;
38;-171.8;-392.8;430.761;-1.96096;
39;-119.8;-407.2;427.669;-1.83537;
40;-62.2;-414.2;423.277;-1.69928;
41;-0.6;-411.6;417.253;-1.55315;
42;61.6;-398;409.539;-1.40011;
43;121;-374;400.897;-1.24328;
44;168.4;-337;385.319;-1.09538;
45;204.2;-295.4;368.249;-0.956795;
46;225.8;-252;347.846;-0.833847;
47;245;-240.2;352.707;-0.771011;
48;260.8;-226;354.778;-0.711235;
49;272;-197.4;345.809;-0.627341;
50;260;-153.4;311.58;-0.535492;
