time;row_1;row_2;row_3;row_4;
1;-133.2;126.4;137.461;2.75329;
2;-112.6;151.2;131.433;2.51711;
3;-94;177.8;135.83;2.27584;
4;-78.6;206.6;150.876;2.07301;
5;-70.4;230.2;168.638;1.9628;
6;-63.4;249.8;184.605;1.88713;
7;-32;292.4;219.593;1.6896;
8;-2.8;320.8;246.466;1.55792;
9;22.4;337;264.174;1.46319;
10;40.8;331.4;261.266;1.3908;
11;49;304.2;236.328;1.33603;
12;52.8;257.4;192.25;1.26011;
13;52.4;195;134.025;1.12016;
14;48.8;119.4;70.9165;0.688255;
15;43.8;34;64.0766;-0.681277;
16;38.2;-55.8;137.446;-1.24361;
17;32.2;-141.8;219.499;-1.396;
18;25.8;-219.6;295.667;-1.46313;
19;22.6;-248.8;324.415;-1.48261;
20;15.2;-297.4;372.357;-1.5139;
21;7.2;-347.4;421.96;-1.53957;
22;4.4;-387;461.471;-1.54832;
