time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;   -0.0501;   -0.0776;   -0.1540;   -0.4664;   -0.1515;   -0.5418;    0.0867;    0.1272;   -0.0535;   -0.4178;    0.0871;    0.0320;
   2;    0.0584;   -0.1306;   -0.1047;   -0.4120;   -0.1234;   -0.4590;    0.0715;    0.0343;   -0.1039;   -0.4118;    0.1027;    0.0604;
   3;    0.0609;   -0.1388;   -0.1210;   -0.3828;   -0.0624;   -0.4192;    0.0927;    0.0004;   -0.1546;   -0.4899;    0.1011;    0.0776;
   4;    0.0982;    0.0980;   -0.1288;   -0.3671;   -0.0064;   -0.4020;    0.0985;   -0.0166;   -0.1988;   -0.4962;    0.1094;    0.0863;
   5;    0.0931;    0.2460;   -0.1473;   -0.2880;    0.0614;   -0.3997;    0.1381;   -0.0886;   -0.2719;   -0.4449;    0.1508;    0.1040;
   6;    0.0394;    0.2458;   -0.2298;   -0.1773;    0.2380;   -0.4334;    0.1322;   -0.2000;   -0.3223;   -0.3675;    0.1370;    0.1297;
   7;   -0.0757;    0.2040;   -0.1996;   -0.0947;    0.3691;   -0.4214;    0.0962;   -0.2903;   -0.3526;   -0.2909;    0.1424;    0.0992;
   8;   -0.1138;    0.0930;   -0.1556;   -0.0846;    0.3993;   -0.4083;    0.1107;   -0.3192;   -0.3869;   -0.2573;    0.1378;    0.0359;
   9;   -0.0579;    0.0924;   -0.1095;   -0.0035;    0.4067;   -0.4275;    0.1374;   -0.3503;   -0.4147;   -0.2090;    0.1742;   -0.0110;
  10;   -0.0979;    0.1197;    0.0089;    0.0754;    0.4994;   -0.4257;    0.0790;   -0.3750;   -0.3525;   -0.1358;    0.1248;   -0.0451;
  11;   -0.1190;    0.0716;    0.0815;    0.1177;    0.5063;   -0.3955;    0.0110;   -0.3951;   -0.2840;   -0.1016;    0.0941;   -0.1243;
  12;    0.0005;   -0.0681;    0.0852;    0.1448;    0.4440;   -0.3799;   -0.0166;   -0.3719;   -0.2682;   -0.1090;    0.0978;   -0.1851;
  13;    0.0035;   -0.0949;    0.0785;    0.1493;    0.4205;   -0.3543;   -0.0226;   -0.3707;   -0.2474;   -0.1098;    0.0731;   -0.2295;
  14;   -0.0912;   -0.0851;    0.1338;    0.1585;    0.5141;   -0.4177;   -0.0568;   -0.3313;   -0.2213;   -0.1022;    0.0058;   -0.2196;
  15;   -0.2251;   -0.0652;    0.1604;    0.2204;    0.5791;   -0.4963;   -0.0480;   -0.3160;   -0.1984;   -0.0755;   -0.0455;   -0.2325;
