time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.6369;    0.1245;    0.1668;   -0.8923;    0.1395;   -0.7759;   -0.0992;    0.3371;   -0.1642;    0.0528;   -0.1264;    0.0524;
   2;    0.7061;   -0.0014;    0.1256;   -0.8918;    0.2100;   -0.7190;   -0.1168;    0.3663;   -0.1912;   -0.0265;   -0.1601;    0.0549;
   3;    0.6854;   -0.0647;    0.0953;   -0.9165;    0.2519;   -0.6412;   -0.0899;    0.3512;   -0.2645;   -0.0842;   -0.1705;    0.0515;
   4;    0.6660;   -0.1155;    0.0582;   -0.8574;    0.2544;   -0.5870;   -0.0824;    0.2802;   -0.2823;   -0.1366;   -0.1560;    0.0782;
   5;    0.5375;   -0.1928;    0.0537;   -0.7370;    0.2714;   -0.5232;   -0.0995;    0.1857;   -0.2833;   -0.1978;   -0.1430;    0.1523;
   6;    0.5029;   -0.1581;    0.0844;   -0.6812;    0.3824;   -0.5203;   -0.1139;    0.1541;   -0.3454;   -0.2025;   -0.1477;    0.2090;
   7;    0.5107;   -0.1516;    0.0866;   -0.5934;    0.5239;   -0.5300;   -0.1273;    0.0882;   -0.4207;   -0.1585;   -0.1184;    0.2122;
   8;    0.6065;   -0.3428;    0.0461;   -0.4605;    0.5421;   -0.4292;   -0.1422;   -0.0217;   -0.4295;   -0.1845;   -0.0959;    0.2027;
   9;    0.5045;   -0.4172;    0.0629;   -0.3376;    0.5422;   -0.3438;   -0.1188;   -0.1337;   -0.4437;   -0.1593;   -0.0684;    0.1646;
  10;    0.5340;   -0.4849;    0.1635;   -0.2492;    0.5455;   -0.3232;   -0.0947;   -0.1678;   -0.4614;   -0.1061;   -0.0641;    0.1035;
  11;    0.4721;   -0.5579;    0.2458;   -0.1413;    0.5518;   -0.3453;   -0.0959;   -0.1872;   -0.4422;   -0.0412;   -0.0638;   -0.0079;
  12;    0.2818;   -0.4520;    0.2323;   -0.0771;    0.6194;   -0.4273;   -0.0762;   -0.2036;   -0.4407;    0.0021;   -0.0677;   -0.0660;
  13;    0.1312;   -0.3122;    0.2307;   -0.0209;    0.6838;   -0.5156;   -0.0542;   -0.2181;   -0.4077;    0.0485;   -0.1038;   -0.0978;
