time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.8119;    0.2153;    0.1886;   -0.9016;    0.0998;   -0.8245;   -0.1169;    0.3419;   -0.1345;    0.0928;   -0.0999;    0.0709;
   2;    0.8192;    0.1648;    0.0366;   -0.9152;    0.1441;   -0.7632;   -0.0917;    0.3151;   -0.1128;    0.0526;   -0.1443;    0.0552;
   3;    0.8738;   -0.0282;   -0.0549;   -0.9008;    0.2010;   -0.7321;   -0.1217;    0.3493;   -0.1056;   -0.0237;   -0.1898;    0.0692;
   4;    0.9663;   -0.1095;   -0.1184;   -0.8552;    0.2010;   -0.6368;   -0.1230;    0.2921;   -0.1251;   -0.0795;   -0.1791;    0.0987;
   5;    0.9030;   -0.3477;   -0.0351;   -0.7775;    0.1448;   -0.5022;   -0.1707;    0.2917;   -0.1786;   -0.1520;   -0.1144;    0.1073;
   6;    0.7780;   -0.4675;   -0.0151;   -0.7771;    0.2249;   -0.4823;   -0.1838;    0.2910;   -0.2449;   -0.1868;   -0.1012;    0.1229;
   7;    0.7813;   -0.6153;    0.0131;   -0.7234;    0.2839;   -0.4022;   -0.1915;    0.1805;   -0.2728;   -0.2424;   -0.0922;    0.2103;
   8;    0.5088;   -0.6660;    0.0627;   -0.6062;    0.3511;   -0.3777;   -0.1634;    0.0490;   -0.3373;   -0.2220;   -0.1255;    0.3047;
   9;    0.4520;   -0.6445;    0.0601;   -0.5406;    0.4220;   -0.3891;   -0.1741;    0.0177;   -0.3919;   -0.2067;   -0.1034;    0.3053;
  10;    0.4624;   -0.6773;    0.0481;   -0.4604;    0.5241;   -0.4029;   -0.1901;   -0.0120;   -0.4523;   -0.1587;   -0.0464;    0.2142;
  11;    0.3576;   -0.7129;    0.1184;   -0.3691;    0.5970;   -0.3942;   -0.1781;   -0.0620;   -0.5090;   -0.1080;    0.0014;    0.1216;
  12;    0.4824;   -0.7738;    0.1793;   -0.1743;    0.5577;   -0.3680;   -0.1754;   -0.1199;   -0.4895;   -0.0898;    0.0151;    0.0797;
  13;    0.5190;   -0.9326;    0.3094;   -0.0124;    0.4943;   -0.3212;   -0.1787;   -0.1424;   -0.4507;   -0.0668;   -0.0132;   -0.0110;
  14;    0.3920;   -0.8830;    0.3632;    0.0262;    0.4939;   -0.3752;   -0.1606;   -0.1413;   -0.4089;   -0.0466;   -0.0574;   -0.0631;
  15;    0.1659;   -0.7959;    0.3966;    0.0611;    0.4956;   -0.4240;   -0.1477;   -0.1550;   -0.3738;   -0.0317;   -0.0793;   -0.1116;
  16;    0.0594;   -0.7572;    0.4091;    0.0708;    0.5084;   -0.4600;   -0.1296;   -0.1659;   -0.3566;   -0.0138;   -0.1040;   -0.1356;
  17;    0.0206;   -0.7021;    0.3981;    0.1088;    0.4942;   -0.4939;   -0.1018;   -0.1802;   -0.3233;   -0.0129;   -0.1305;   -0.1445;
