time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.5361;   -0.0592;    0.3772;   -0.9399;   -0.0330;   -0.5761;   -0.0592;    0.3974;   -0.2305;   -0.0296;    0.0387;    0.0283;
   2;    0.5022;   -0.3254;    0.2609;   -0.7854;   -0.0414;   -0.5733;   -0.0755;    0.3044;   -0.2248;   -0.0662;    0.0483;    0.0900;
   3;    0.5142;   -0.4193;    0.2488;   -0.7572;   -0.0384;   -0.5468;   -0.0756;    0.2706;   -0.2304;   -0.0899;    0.0382;    0.1214;
   4;    0.4782;   -0.4449;    0.2421;   -0.7762;   -0.0024;   -0.5079;   -0.0587;    0.2672;   -0.2655;   -0.1124;    0.0235;    0.1226;
   5;    0.4092;   -0.4420;    0.2108;   -0.7744;    0.0268;   -0.4720;   -0.0265;    0.2752;   -0.3204;   -0.1506;    0.0148;    0.1098;
   6;    0.5859;   -0.4331;    0.2202;   -0.7600;    0.0089;   -0.3892;    0.0019;    0.2297;   -0.3514;   -0.1786;    0.0104;    0.1253;
   7;    0.7148;   -0.3549;    0.0747;   -0.5933;   -0.0851;   -0.3589;    0.0555;    0.0938;   -0.2602;   -0.2594;    0.0204;    0.1902;
   8;    0.5989;   -0.2681;    0.0114;   -0.6100;   -0.0130;   -0.4484;    0.0728;    0.1060;   -0.3002;   -0.2770;    0.0583;    0.2015;
   9;    0.5233;   -0.2473;    0.0300;   -0.6528;    0.0645;   -0.4741;    0.0846;    0.1078;   -0.3654;   -0.2465;    0.0593;    0.2080;
  10;    0.6675;   -0.2593;    0.0285;   -0.6225;    0.0807;   -0.4442;    0.0686;    0.0741;   -0.3814;   -0.2472;    0.0556;    0.2409;
  11;    0.6464;   -0.2973;    0.0749;   -0.5850;    0.1020;   -0.3903;    0.0656;   -0.0008;   -0.3892;   -0.2171;    0.0402;    0.2564;
  12;    0.6533;   -0.3872;    0.0798;   -0.5131;    0.1398;   -0.3784;    0.0555;   -0.0316;   -0.4185;   -0.2007;    0.0607;    0.2595;
  13;    0.6602;   -0.4783;    0.0771;   -0.4011;    0.1504;   -0.3178;    0.0368;   -0.0736;   -0.4190;   -0.2013;    0.0707;    0.2294;
  14;    0.6413;   -0.5500;    0.0883;   -0.3124;    0.1538;   -0.2418;    0.0181;   -0.1434;   -0.4010;   -0.2178;    0.0720;    0.1956;
  15;    0.6501;   -0.6185;    0.0999;   -0.2054;    0.1711;   -0.2135;    0.0219;   -0.2080;   -0.3930;   -0.2405;    0.0676;    0.1916;
  16;    0.5840;   -0.5129;    0.0793;   -0.1424;    0.2479;   -0.2473;    0.0307;   -0.2374;   -0.3980;   -0.2436;    0.0667;    0.1644;
  17;    0.4979;   -0.4293;    0.0997;   -0.0407;    0.2907;   -0.2520;    0.0375;   -0.3213;   -0.3779;   -0.1839;    0.0694;    0.0971;
  18;    0.4498;   -0.3782;    0.0985;    0.0531;    0.3444;   -0.3082;    0.0471;   -0.3608;   -0.3881;   -0.0825;    0.0448;    0.0279;
  19;    0.4010;   -0.4582;    0.1868;    0.1044;    0.3562;   -0.3086;    0.0234;   -0.3828;   -0.3789;   -0.0456;    0.0345;   -0.0192;
  20;    0.3502;   -0.5218;    0.2363;    0.1234;    0.3712;   -0.3012;    0.0060;   -0.3792;   -0.3864;   -0.0192;    0.0203;   -0.0677;
  21;    0.3001;   -0.4510;    0.2126;    0.1253;    0.4126;   -0.3442;    0.0041;   -0.3525;   -0.3975;    0.0268;   -0.0134;   -0.1314;
