time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.9349;    0.1393;    0.0844;   -0.9472;    0.2276;   -0.6585;   -0.2863;    0.2906;   -0.0149;    0.0277;   -0.1623;   -0.0542;
   2;    1.0446;    0.0689;   -0.0326;   -0.8566;    0.1668;   -0.5921;   -0.1946;    0.2031;   -0.0436;   -0.0657;   -0.1543;   -0.0008;
   3;    0.9546;   -0.1032;   -0.0048;   -0.8075;    0.1599;   -0.4749;   -0.2144;    0.1596;   -0.0343;   -0.1267;   -0.1738;    0.0281;
   4;    0.9348;   -0.1538;   -0.0662;   -0.7524;    0.1632;   -0.4286;   -0.1290;    0.1035;   -0.0976;   -0.1571;   -0.2163;    0.0563;
   5;    0.9309;   -0.1520;   -0.1554;   -0.6470;    0.1666;   -0.4487;   -0.0370;    0.0813;   -0.2052;   -0.1762;   -0.2214;    0.0766;
   6;    0.8858;   -0.2132;   -0.1092;   -0.6423;    0.2859;   -0.4570;   -0.0433;    0.0957;   -0.3242;   -0.2385;   -0.1786;    0.1335;
   7;    0.8481;   -0.1942;   -0.1109;   -0.5140;    0.3544;   -0.4293;   -0.0291;    0.0215;   -0.3679;   -0.2969;   -0.1517;    0.2081;
   8;    0.8054;   -0.1833;   -0.1023;   -0.4295;    0.4344;   -0.4094;   -0.0051;   -0.0630;   -0.3857;   -0.2964;   -0.1551;    0.2211;
   9;    0.5992;   -0.1386;   -0.0270;   -0.3832;    0.5547;   -0.4252;   -0.0119;   -0.1077;   -0.4505;   -0.2159;   -0.1081;    0.1676;
  10;    0.3466;   -0.0943;    0.0953;   -0.2777;    0.6812;   -0.4342;   -0.0339;   -0.1299;   -0.4884;   -0.1632;   -0.0754;    0.1449;
  11;    0.2888;   -0.0818;    0.1183;   -0.1758;    0.7582;   -0.4546;   -0.0397;   -0.1527;   -0.4416;   -0.0956;   -0.1079;    0.0626;
  12;    0.1793;   -0.1517;    0.2419;   -0.0977;    0.7591;   -0.4557;   -0.0620;   -0.1852;   -0.4216;   -0.0094;   -0.0947;   -0.0487;
  13;    0.0279;   -0.1764;    0.3945;   -0.0961;    0.7639;   -0.3808;   -0.1152;   -0.2071;   -0.4020;    0.0337;   -0.0892;   -0.1148;
  14;   -0.0899;   -0.1361;    0.5089;   -0.1131;    0.7628;   -0.3330;   -0.1511;   -0.2209;   -0.3454;    0.0813;   -0.1250;   -0.1723;
  15;   -0.1661;   -0.1749;    0.5837;   -0.0316;    0.7608;   -0.3670;   -0.1399;   -0.1910;   -0.2982;    0.1133;   -0.1480;   -0.2120;
  16;   -0.2200;   -0.1875;    0.6472;    0.0253;    0.7616;   -0.3992;   -0.1029;   -0.1647;   -0.2893;    0.1443;   -0.1629;   -0.2416;
  17;   -0.3062;   -0.2418;    0.7388;    0.0860;    0.7427;   -0.4122;   -0.0743;   -0.1285;   -0.3167;    0.1400;   -0.1330;   -0.2599;
