time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.7757;   -0.1430;    0.0783;   -0.9550;    0.1714;   -0.5106;   -0.2575;    0.3136;   -0.0707;   -0.0088;   -0.1721;    0.0075;
   2;    0.7567;   -0.2536;    0.0644;   -0.9253;    0.2345;   -0.4699;   -0.2738;    0.3081;   -0.1103;   -0.0693;   -0.1838;    0.0436;
   3;    0.6463;   -0.3097;    0.0150;   -0.8836;    0.3192;   -0.4569;   -0.2760;    0.2851;   -0.1629;   -0.1245;   -0.1718;    0.0721;
   4;    0.5437;   -0.3004;   -0.0756;   -0.7637;    0.4018;   -0.4572;   -0.2243;    0.1768;   -0.2084;   -0.1504;   -0.1835;    0.1502;
   5;    0.5863;   -0.4519;   -0.0670;   -0.6399;    0.4450;   -0.4234;   -0.1835;    0.0703;   -0.3131;   -0.1435;   -0.1820;    0.2127;
   6;    0.5481;   -0.4561;   -0.1236;   -0.5700;    0.4865;   -0.4591;   -0.0921;    0.0093;   -0.4682;   -0.1385;   -0.0935;    0.2116;
   7;    0.4151;   -0.3696;    0.0116;   -0.5227;    0.5701;   -0.5148;   -0.0953;   -0.0149;   -0.5423;   -0.0908;   -0.0234;    0.1997;
   8;    0.2937;   -0.4442;    0.1336;   -0.3925;    0.5940;   -0.5015;   -0.1172;   -0.0556;   -0.5421;   -0.0728;   -0.0069;    0.1212;
   9;    0.2530;   -0.5551;    0.1987;   -0.2116;    0.6019;   -0.5097;   -0.1395;   -0.0899;   -0.4806;   -0.0386;   -0.0316;    0.0177;
  10;    0.2242;   -0.5807;    0.2430;    0.0564;    0.5900;   -0.5000;   -0.1262;   -0.1597;   -0.3966;   -0.0050;   -0.0609;   -0.0539;
  11;    0.1349;   -0.5257;    0.2869;    0.1380;    0.5988;   -0.5175;   -0.1145;   -0.1706;   -0.3769;    0.0086;   -0.0828;   -0.1128;
  12;    0.0432;   -0.5036;    0.2905;    0.1836;    0.5835;   -0.5381;   -0.0864;   -0.1802;   -0.3581;    0.0194;   -0.1176;   -0.1475;
