time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.6034;   -0.2221;    0.2767;   -0.8453;   -0.0114;   -0.6125;   -0.0931;    0.3641;   -0.1681;   -0.0859;   -0.0337;    0.1083;
   2;    0.5700;   -0.2334;    0.2293;   -0.8519;    0.0269;   -0.6263;   -0.0582;    0.3520;   -0.2114;   -0.0886;   -0.0359;    0.1245;
   3;    0.5389;   -0.2187;    0.1892;   -0.8306;    0.0642;   -0.6176;   -0.0385;    0.3264;   -0.2382;   -0.1057;   -0.0335;    0.1600;
   4;    0.5480;   -0.2857;    0.1399;   -0.8148;    0.0706;   -0.5713;   -0.0385;    0.2971;   -0.2304;   -0.1569;   -0.0269;    0.2035;
   5;    0.4697;   -0.2997;    0.0943;   -0.8189;    0.0970;   -0.5278;   -0.0290;    0.2463;   -0.2440;   -0.1888;   -0.0032;    0.2400;
   6;    0.4594;   -0.2807;    0.0142;   -0.7956;    0.1435;   -0.4991;   -0.0285;    0.1709;   -0.2064;   -0.2275;   -0.0074;    0.3002;
   7;    0.3838;   -0.1900;    0.0293;   -0.7371;    0.1402;   -0.4552;   -0.0044;    0.0947;   -0.1842;   -0.2392;    0.0025;    0.3512;
   8;    0.3942;   -0.1800;    0.0230;   -0.6733;    0.1999;   -0.4478;   -0.0373;    0.0276;   -0.1702;   -0.1973;    0.0096;    0.3584;
   9;    0.3809;   -0.1876;   -0.0069;   -0.5387;    0.2906;   -0.4763;   -0.0657;   -0.0443;   -0.1896;   -0.1541;    0.0062;    0.3267;
  10;    0.3419;   -0.2283;   -0.0532;   -0.4219;    0.4077;   -0.4597;   -0.0776;   -0.1532;   -0.2576;   -0.1466;   -0.0166;    0.2880;
  11;    0.2817;   -0.2708;   -0.0543;   -0.3283;    0.5127;   -0.4331;   -0.1012;   -0.2380;   -0.3166;   -0.1205;   -0.0367;    0.2387;
  12;    0.2540;   -0.2632;   -0.0131;   -0.2488;    0.5695;   -0.4576;   -0.0936;   -0.2732;   -0.3563;   -0.0656;   -0.0265;    0.1335;
  13;    0.3034;   -0.3264;    0.0364;   -0.1361;    0.5315;   -0.4682;   -0.0826;   -0.2978;   -0.3552;   -0.0489;   -0.0112;    0.0385;
  14;    0.3057;   -0.4306;    0.1243;    0.0228;    0.4423;   -0.4148;   -0.0770;   -0.3695;   -0.3095;   -0.0614;   -0.0105;    0.0080;
  15;    0.2151;   -0.4621;    0.2104;    0.1284;    0.3827;   -0.3948;   -0.0524;   -0.4308;   -0.2439;   -0.0551;   -0.0540;   -0.0154;
