time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.5421;    0.2674;    0.0144;   -0.7257;   -0.0929;   -0.7385;    0.0204;    0.2627;   -0.0360;   -0.0665;    0.0522;    0.0287;
   2;    0.5248;    0.2977;   -0.0599;   -0.7304;   -0.0191;   -0.6689;    0.0038;    0.2466;   -0.0807;   -0.0560;    0.0126;    0.0116;
   3;    0.5914;    0.1970;   -0.1667;   -0.7248;    0.0707;   -0.6485;    0.0480;    0.2392;   -0.1509;   -0.1134;   -0.0257;    0.0498;
   4;    0.6672;    0.0492;   -0.1835;   -0.7180;    0.1355;   -0.6248;    0.0648;    0.2577;   -0.2392;   -0.1538;   -0.0715;    0.1119;
   5;    0.6665;   -0.0142;   -0.0944;   -0.7149;    0.1983;   -0.5598;    0.0599;    0.2053;   -0.3356;   -0.1636;   -0.0747;    0.1619;
   6;    0.5998;    0.0008;    0.0297;   -0.6938;    0.2826;   -0.4964;    0.0436;    0.1438;   -0.4148;   -0.1750;   -0.0566;    0.2075;
   7;    0.5565;   -0.0138;    0.1268;   -0.6664;    0.3469;   -0.4286;    0.0314;    0.0805;   -0.4795;   -0.1633;   -0.0391;    0.2120;
   8;    0.4210;   -0.0158;    0.2094;   -0.5817;    0.4051;   -0.3466;    0.0206;   -0.0065;   -0.4893;   -0.1690;   -0.0421;    0.1760;
   9;    0.2513;   -0.0335;    0.2574;   -0.4179;    0.4583;   -0.3542;    0.0091;   -0.0871;   -0.4735;   -0.1698;   -0.0545;    0.1446;
  10;    0.2132;   -0.1504;    0.2894;   -0.2501;    0.5511;   -0.3898;   -0.0005;   -0.1813;   -0.4890;   -0.0708;   -0.0374;    0.0805;
  11;    0.1532;   -0.1570;    0.3839;   -0.2034;    0.6271;   -0.3718;   -0.0688;   -0.2362;   -0.4741;    0.0129;   -0.0477;   -0.0183;
  12;    0.0672;   -0.1594;    0.4076;   -0.1176;    0.6464;   -0.4170;   -0.0601;   -0.2503;   -0.4641;    0.0485;   -0.0590;   -0.0770;
  13;   -0.0488;   -0.1568;    0.5047;   -0.1008;    0.6719;   -0.4261;   -0.0869;   -0.2382;   -0.4324;    0.0819;   -0.0950;   -0.1324;
  14;   -0.1614;   -0.1386;    0.6170;   -0.0525;    0.6915;   -0.4420;   -0.0824;   -0.2278;   -0.3883;    0.1449;   -0.1392;   -0.1986;
  15;   -0.2359;   -0.1830;    0.6527;    0.0157;    0.7060;   -0.4349;   -0.0413;   -0.2042;   -0.3583;    0.1804;   -0.1451;   -0.2324;
  16;   -0.2961;   -0.2218;    0.6980;    0.0534;    0.7065;   -0.4127;   -0.0263;   -0.1803;   -0.3297;    0.1802;   -0.1671;   -0.2520;
  17;   -0.3766;   -0.2217;    0.7763;    0.0588;    0.6964;   -0.3860;   -0.0327;   -0.1614;   -0.3113;    0.1629;   -0.1807;   -0.2558;
  18;   -0.4089;   -0.2264;    0.8002;    0.0575;    0.6770;   -0.3905;   -0.0235;   -0.1533;   -0.3016;    0.1519;   -0.1989;   -0.2562;
  19;   -0.4313;   -0.2344;    0.7990;    0.1195;    0.6644;   -0.4409;   -0.0028;   -0.1264;   -0.2931;    0.1259;   -0.2129;   -0.2476;
