time;row_1;row_2;
     1;   -0.4464;   -1.3752;
     2;   -1.3329;   -1.3757;
     3;   -1.5700;   -0.6483;
     4;   -1.4022;   -0.2933;
     5;   -0.8816;   -0.8753;
     6;   -0.7789;   -1.2402;
     7;   -0.5204;   -0.4462;
     8;   -1.3734;   -0.2323;
     9;   -0.4235;   -1.0179;
    10;   -0.8410;   -1.9671;
    11;   -1.0115;   -1.7427;
    12;   -1.3532;   -1.5460;
    13;   -1.9699;   -1.5527;
    14;   -1.0008;   -1.5598;
    15;   -1.6704;   -0.5850;
    16;   -1.5309;   -0.7651;
    17;   -1.7453;   -0.2217;
    18;   -1.3880;   -0.3584;
    19;   -0.3959;    0.0074;
    20;    0.1983;   -0.8818;
    21;    0.6940;   -0.4215;
    22;    0.7028;    0.2465;
    23;    0.6242;    0.4717;
    24;    0.8575;   -0.1194;
    25;    1.4743;   -0.9871;
    26;    0.9326;   -1.1871;
    27;    1.7125;   -0.2180;
    28;    1.8290;    0.1378;
    29;    0.8952;    0.2337;
    30;    1.7923;    1.1231;
    31;    1.8529;    0.2316;
    32;    1.7607;    0.1693;
    33;    1.8750;   -0.8231;
    34;    1.3057;   -1.4642;
    35;    1.9666;   -0.5539;
    36;    1.5962;    0.0513;
    37;    0.6832;   -0.2963;
    38;    1.1522;    0.3256;
    39;    1.5930;    0.7991;
    40;    0.7660;    1.0146;
    41;    0.8663;    0.5143;
    42;    1.8111;    0.1785;
    43;    0.9311;   -0.7508;
    44;    0.4408;   -0.9326;
    45;    0.3602;    0.0468;
    46;   -0.2700;   -0.1410;
    47;   -1.1431;    0.2242;
    48;   -0.7025;    0.8159;
    49;   -0.8069;    1.6341;
    50;   -0.6129;    0.8809;
    51;   -1.4786;   -0.6267;
    52;   -1.0824;   -0.3011;
    53;   -0.6513;   -0.1180;
    54;   -0.3043;   -0.0119;
    55;    0.0319;   -0.0420;
    56;    0.3367;   -0.0508;
    57;    0.5561;   -0.0519;
    58;    0.6987;   -0.0610;
    59;    0.8076;   -0.0089;
    60;    0.9225;    0.0704;
    61;    0.9487;    0.0743;
    62;    0.9369;    0.1285;
    63;    0.8511;    0.1706;
    64;    0.7007;    0.1853;
    65;    0.5985;    0.2014;
    66;    0.3858;    0.1867;
    67;    0.2110;    0.1368;
    68;   -0.0516;    0.1373;
    69;   -0.2848;    0.1158;
    70;   -0.5618;    0.1181;
    71;   -0.9321;    0.2526;
    72;   -1.3451;    0.6398;
    73;    0.2932;   -0.6805;
    74;   -0.6789;   -0.4886;
    75;   -1.1303;    0.4709;
    76;   -0.9384;   -0.1724;
    77;   -1.4103;   -0.7749;
    78;   -0.6093;   -1.2281;
    79;   -1.5961;   -0.6933;
    80;   -1.3238;   -0.7513;
    81;   -0.7253;   -0.1070;
    82;   -1.4070;    0.2125;
    83;   -1.4868;   -0.4269;
    84;   -1.7556;   -0.9955;
    85;   -1.3290;   -1.7219;
    86;   -1.3568;   -1.4068;
    87;   -0.4127;   -1.9092;
    88;    0.2503;   -1.1457;
    89;    1.1536;   -0.8356;
    90;    2.1022;   -0.7465;
    91;    1.1299;   -0.9695;
    92;    0.3775;   -0.1885;
    93;    0.4324;   -0.0164;
    94;    0.3751;   -0.5257;
    95;    0.1100;   -1.0486;
    96;   -0.4137;   -1.9782;
    97;   -1.1785;   -1.8295;
    98;   -0.6695;   -1.1658;
    99;   -0.1225;   -0.6167;
   100;    0.3278;    0.3765;
   101;    0.6573;    0.8793;
   102;    0.5907;    0.6710;
   103;    0.4450;    1.2293;
   104;    1.2519;    1.8684;
   105;    1.0028;    0.8704;
   106;    1.3463;    0.8567;
   107;    0.7974;    0.6479;
   108;    1.1103;    0.3595;
   109;    1.4766;    1.1966;
   110;    0.9705;    1.7984;
   111;    1.0133;    1.0621;
   112;    0.0728;    0.2888;
   113;   -0.8926;   -0.3987;
   114;   -1.3621;   -0.4940;
   115;   -0.7465;   -1.1740;
   116;   -0.6409;   -1.9393;
   117;   -1.1937;   -2.3807;
   118;   -0.8866;   -2.1035;
   119;   -0.3677;   -1.4860;
   120;    0.3340;   -1.3363;
