time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 58; 127;58;127;-2;14;139.232;1.14807;
2; 56; 141;57;134;-11;14;151.368;1.19809;
3; 45; 155;53;141;-18;10;161.134;1.29345;
4; 27; 165;46.5;147;-25;13;167.031;1.41378;
5; 2; 178;37.6;153.2;-21;7;177.98;1.56451;
6; -19; 185;28.1667;158.5;-18;-1;186.042;1.67786;
7; -37; 184;18.8571;162.143;-18;-12;187.836;1.77386;
8; -55; 172;9.625;163.375;-22;-19;180.827;1.88497;
9; -77; 153;0;162.222;-13;-20;171.66;2.0417;
10; -90; 133;-9;159.3;-11;-25;161.065;2.17032;
11; -101; 108;-17.3636;154.636;-10;-41;148.454;2.32716;
12; -111; 67;-25.1667;147.333;-4;-45;130.396;2.60218;
13; -115; 22;-32.0769;137.692;0;-20;117.946;2.95417;
14; -115; 2;-38;128;11;-15;115.898;3.12454;
15; -104; -13;-42.4;118.6;22;-9;105.686;-3.01805;
16; -82; -22;-44.875;109.813;49;4;85.7572;-2.88187;
17; -33; -18;-44.1765;102.294;31;8;38.3768;-2.65269;
18; -2; -10;-41.8333;96.0556;22;11;10.4296;-1.85066;
19; 20; 1;-38.5789;91.0526;14;14;19.144;0.0510142;
20; 34; 15;-34.95;87.25;8;18;36.3477;0.424676;
21; 42; 33;-31.2857;84.6667;10;39;52.7087;0.67594;
22; 52; 72;-27.5;84.0909;14;46;88.2821;0.953243;
23; 66; 118;-23.4348;85.5652;4;13;134.755;1.06644;
24; 70; 131;-19.5417;87.4583;-1;4;148.095;1.08522;
25; 69; 135;-16;89.36;-2;1;151.191;1.10342;
26; 67; 136;-12.8077;91.1538;-1;-1;151.199;1.11821;
27; 66; 135;-9.88889;92.7778;-2;-13;149.863;1.12129;
28; 64; 122;-7.25;93.8214;-7;-55;137.34;1.09327;
29; 57; 67;-5.03448;92.8966;-15;-65;87.3794;0.873372;
30; 42; 2;-3.46667;89.8667;-12;-44;41.1665;0.0480233;
31; 30; -42;-2.3871;85.6129;-18;-63;51.1265;-0.964839;
32; 12; -105;-1.9375;79.6563;-8;-51;105.611;-1.46532;
33; 4; -156;-1.75758;72.5152;-5;-49;156.055;-1.55081;
34; -1; -205;-1.73529;64.3529;6;-33;205.032;-1.57997;
35; 5; -238;-1.54286;55.7143;5;-28;238.059;-1.55349;
36; 10; -266;-1.22222;46.7778;4;-14;266.18;-1.53653;
37; 14; -280;-0.810811;37.9459;-1;-2;280.331;-1.52398;
38; 13; -282;-0.447368;29.5263;0;1;282.284;-1.52785;
39; 13; -281;-0.102564;21.5641;1;0;281.285;-1.5277;
40; 14; -281;0.25;14;0;0;281.33;-1.52415;
41; 14; -281;0.585366;6.80488;-1;3;281.33;-1.52415;
42; 13; -278;0.880952;0.0238095;3;-108;278.288;-1.52723;
