time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 43; 130;43;130;-10;1;135.867;1.25528;
2; 33; 131;38;130.5;-6;0;134.074;1.32857;
3; 27; 131;34.3333;130.667;-17;-2;132.763;1.37246;
4; 10; 129;28.25;130.25;-9;-2;128.487;1.49944;
5; 1; 127;22.8;129.6;-19;-7;126.16;1.56953;
6; -18; 120;16;128;-44;-8;120.64;1.72761;
7; -62; 112;4.85714;125.714;-31;-10;127.693;2.08532;
8; -93; 102;-7.375;122.75;-20;-9;137.983;2.31867;
9; -113; 93;-19.1111;119.444;-17;-11;146.468;2.46105;
10; -130; 82;-30.2;115.7;-25;-22;153.968;2.58638;
11; -155; 60;-41.5455;110.636;-15;-19;166.691;2.77878;
12; -170; 41;-52.25;104.833;-11;-16;175.497;2.91071;
13; -181; 25;-62.1538;98.6923;-7;-23;183.438;3.0095;
14; -188; 2;-71.1429;91.7857;-1;-17;188.844;3.13545;
15; -189; -15;-79;84.6667;0;-14;190.5;-3.05835;
16; -189; -29;-85.875;77.5625;4;-36;192.171;-2.98568;
17; -185; -65;-91.7059;69.1765;7;-17;197.158;-2.80111;
18; -178; -82;-96.5;60.7778;16;-26;197.094;-2.70781;
19; -162; -108;-99.9474;51.8947;16;-18;195.865;-2.5524;
20; -146; -126;-102.25;43;11;-18;194.037;-2.42914;
21; -135; -144;-103.81;34.0952;18;-17;198.573;-2.32414;
22; -117; -161;-104.409;25.2273;22;-14;200.196;-2.20015;
23; -95; -175;-104;16.5217;36;-8;200.262;-2.06982;
24; -59; -183;-102.125;8.20833;33;0;193.334;-1.88548;
25; -26; -183;-99.08;0.56;31;2;185.789;-1.71577;
26; 5; -181;-95.0769;-6.42308;44;5;181.888;-1.54792;
27; 49; -176;-89.7407;-12.7037;31;14;183.281;-1.30491;
28; 80; -162;-83.6786;-18.0357;27;16;181.061;-1.11831;
29; 107; -146;-77.1034;-22.4483;23;16;181.196;-0.944824;
30; 130; -130;-70.2;-26.0333;36;21;183.852;-0.79186;
31; 166; -109;-62.5806;-28.7097;29;19;198.35;-0.586884;
32; 195; -90;-54.5313;-30.625;31;23;214.36;-0.437608;
33; 226; -67;-46.0303;-31.7273;10;18;235.158;-0.292646;
34; 236; -49;-37.7353;-32.2353;14;19;240.384;-0.20885;
35; 250; -30;-29.5143;-32.1714;2;14;251.061;-0.12315;
36; 252; -16;-21.6944;-31.7222;1;12;251.724;-0.0669487;
37; 253; -4;-14.2703;-30.973;-16;27;252.206;-0.0191918;
38; 237; 23;-7.65789;-29.5526;-20;28;237.197;0.0935607;
39; 217; 51;-1.89744;-27.4872;-26;29;221.904;0.228015;
40; 191; 80;2.925;-24.8;-42;28;205.978;0.394462;
41; 149; 108;6.4878;-21.561;-43;20;182.851;0.626175;
42; 106; 128;8.85714;-18;-36;5;165.01;0.879814;
43; 70; 133;10.2791;-14.4884;-44;-5;149.162;1.08868;
44; 26; 128;10.6364;-11.25;-27;-2;129.625;1.37546;
45; -1; 126;10.3778;-8.2;-23;-9;125.174;1.5855;
46; -24; 117;9.63043;-5.47826;-33;-17;118.786;1.78147;
47; -57; 100;8.21277;-3.23404;-27;-19;114.796;2.09885;
48; -84; 81;6.29167;-1.47917;-36;-17;116.72;2.38455;
49; -120; 64;3.71429;-0.142857;-20;-15;136.351;2.65997;
50; -140; 49;0.84;0.84;0;0;148.847;2.81211;
