time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 73; 302;73;302;-28;-17;310.553;1.33417;
2; 45; 285;59;293.5;-39;-23;288.401;1.41483;
3; 6; 262;41.3333;283;-44;-39;261.964;1.54865;
4; -38; 223;21.5;268;-24;-50;226.15;1.74052;
5; -62; 173;4.8;249;-23;-52;183.748;1.91613;
6; -85; 121;-10.1667;227.667;-20;-66;147.905;2.18468;
7; -105; 55;-23.7143;203;-15;-60;118.664;2.66061;
8; -120; -5;-35.75;177;-11;-33;120.308;-3.09919;
9; -131; -38;-46.3333;153.111;-2;-27;136.62;-2.85897;
10; -133; -65;-55;131.3;15;-22;148.257;-2.68699;
11; -118; -87;-60.7273;111.455;23;-28;146.825;-2.50654;
12; -95; -115;-63.5833;92.5833;40;-26;149.369;-2.26185;
13; -55; -141;-62.9231;74.6154;26;-4;151.513;-1.9437;
14; -29; -145;-60.5;58.9286;29;2;148.009;-1.76938;
15; 0; -143;-56.4667;45.4667;26;4;143.1;-1.57219;
16; 26; -139;-51.3125;33.9375;27;9;141.472;-1.3874;
17; 53; -130;-45.1765;24.2941;15;10;140.406;-1.18526;
18; 68; -120;-38.8889;16.2778;38;27;137.916;-1.05687;
19; 106; -93;-31.2632;10.5263;22;23;140.93;-0.721634;
20; 128; -70;-23.3;6.5;32;27;145.763;-0.501701;
21; 160; -43;-14.5714;4.14286;12;15;165.51;-0.263444;
22; 172; -28;-6.09091;2.68182;-4;12;174.083;-0.162127;
23; 168; -16;1.47826;1.86957;-22;14;168.571;-0.0956547;
24; 146; -2;7.5;1.70833;-37;13;145.815;-0.0144023;
25; 109; 11;11.56;2.08;-62;1;109.345;0.0998507;
26; 47; 12;12.9231;2.46154;-72;-10;48.2892;0.248997;
27; -25; 2;11.5185;2.44444;-51;-13;25.2715;3.06634;
28; -76; -11;8.39286;1.96429;-35;-11;77.0042;-2.99694;
29; -111; -22;4.27586;1.13793;-7;-8;113.375;-2.94541;
30; -118; -30;0.2;0.1;82;-63;121.972;-2.89224;
