time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 96; 252;96;252;-9;3;268.522;1.20892;
2; 87; 255;91.5;253.5;-11;-1;268.309;1.24425;
3; 76; 254;86.3333;253.667;-10;-12;264.026;1.28251;
4; 66; 242;81.25;250.75;-18;-12;249.755;1.30724;
5; 48; 230;74.6;246.6;-20;-15;233.914;1.36821;
6; 28; 215;66.8333;241.333;-16;-19;215.834;1.44507;
7; 12; 196;59;234.857;-14;-18;195.444;1.51415;
8; -2; 178;51.375;227.75;-16;-27;177.155;1.58736;
9; -18; 151;43.6667;219.222;-20;-42;151.32;1.69626;
10; -38; 109;35.5;208.2;-11;-32;114.927;1.91642;
11; -49; 77;27.8182;196.273;-17;-40;91.0457;2.15132;
12; -66; 37;20;183;-17;-36;76.0636;2.64663;
13; -83; 1;12.0769;169;1;-21;83.9349;3.14004;
14; -82; -20;5.35714;155.5;-4;-18;85.5203;-2.89507;
15; -86; -38;-0.733333;142.6;-1;-33;95.2287;-2.72114;
16; -87; -71;-6.125;129.25;0;-4;113.568;-2.45639;
17; -87; -75;-10.8824;117.235;2;-16;116.141;-2.42972;
18; -85; -91;-15;105.667;8;-10;125.797;-2.32283;
19; -77; -101;-18.2632;94.7895;11;-10;128.262;-2.22386;
20; -66; -111;-20.65;84.5;10;-10;130.365;-2.10999;
21; -56; -121;-22.3333;74.7143;24;-8;134.513;-2.00784;
22; -32; -129;-22.7727;65.4545;21;3;133.981;-1.81916;
23; -11; -126;-22.2609;57.1304;21;5;127.43;-1.66459;
24; 10; -121;-20.9167;49.7083;17;3;122.206;-1.49655;
25; 27; -118;-19;43;6;4;121.694;-1.35494;
26; 33; -114;-17;36.9615;15;6;119.261;-1.29858;
27; 48; -108;-14.5926;31.5926;18;16;118.607;-1.16275;
28; 66; -92;-11.7143;27.1786;8;13;113.394;-0.959662;
29; 74; -79;-8.75862;23.5172;8;16;108.248;-0.829861;
30; 82; -63;-5.73333;20.6333;5;10;103.203;-0.667306;
31; 87; -53;-2.74194;18.2581;6;8;101.534;-0.559257;
32; 93; -45;0.25;16.2813;1;3;102.859;-0.46223;
33; 94; -42;3.09091;14.5152;-7;15;102.464;-0.431667;
34; 87; -27;5.55882;13.2941;-3;3;90.4651;-0.313163;
35; 84; -24;7.8;12.2286;-8;9;86.7083;-0.290904;
36; 76; -15;9.69444;11.4722;-19;9;76.7244;-0.208343;
37; 57; -6;10.973;11;-23;4;56.4845;-0.12192;
38; 34; -2;11.5789;10.6579;-30;-2;33.1895;-0.0865681;
39; 4; -4;11.3846;10.2821;-20;-8;5.75397;-1.00899;
40; -16; -12;10.7;9.725;-12;-10;21.27;-2.49175;
41; -28; -22;9.7561;8.95122;-30;-28;36.8814;-2.47274;
42; -58; -50;8.14286;7.54762;-8;-7;77.8526;-2.42951;
43; -66; -57;6.4186;6.04651;-6;-9;88.4825;-2.4287;
44; -72; -66;4.63636;4.40909;-5;-6;98.9496;-2.39955;
45; -77; -72;2.82222;2.71111;-7;-10;106.695;-2.38977;
46; -84; -82;0.934783;0.869565;-29;-8;118.665;-2.3685;
