time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -34; 118;-34;118;-2;0;122.508;1.85723;
2; -36; 118;-35;118;0;0;123.088;1.87282;
3; -36; 118;-35.3333;118;11;0;123.088;1.87282;
4; -25; 118;-32.75;118;2;-7;120.275;1.78539;
5; -23; 111;-30.8;116.6;2;-11;113.011;1.78129;
6; -21; 100;-29.1667;113.833;35;-33;101.836;1.78466;
7; 14; 67;-23;107.143;10;-14;67.8499;1.37219;
8; 24; 53;-17.125;100.375;13;-28;57.4883;1.15183;
9; 37; 25;-11.1111;92;1;-22;43.8755;0.592897;
10; 38; 3;-6.2;83.1;-13;-17;37.4717;0.0671981;
11; 25; -14;-3.36364;74.2727;-27;-17;28.3639;-0.535933;
12; -2; -31;-3.25;65.5;-62;-7;31.5921;-1.6536;
13; -64; -38;-7.92308;57.5385;-29;8;75.2053;-2.60441;
14; -93; -30;-14;51.2857;-16;11;98.4512;-2.82678;
15; -109; -19;-20.3333;46.6;-7;5;111.331;-2.96568;
16; -116; -14;-26.3125;42.8125;2;0;117.509;-3.01802;
17; -114; -14;-31.4706;39.4706;-2;0;115.524;-3.01589;
18; -116; -14;-36.1667;36.5;3;3;117.509;-3.01802;
19; -113; -11;-40.2105;34;6;-7;114.192;-3.04086;
20; -107; -18;-43.55;31.4;23;-15;109.189;-2.97149;
21; -84; -33;-45.4762;28.3333;41;-13;90.9973;-2.76477;
22; -43; -46;-45.3636;24.9545;33;-13;63.7404;-2.32434;
23; -10; -59;-43.8261;21.3043;43;-7;60.4232;-1.74736;
24; 33; -66;-40.625;17.6667;79;3;73.9529;-1.11749;
25; 112; -63;-34.52;14.44;31;1;128.208;-0.518023;
26; 143; -62;-27.6923;11.5;5;1;155.494;-0.413527;
27; 148; -61;-21.1852;8.81481;2;5;159.697;-0.395211;
28; 150; -56;-15.0714;6.5;-5;2;159.709;-0.361489;
29; 145; -54;-9.55172;4.41379;4;-3;154.325;-0.360826;
30; 149; -57;-4.26667;2.36667;-2;1;159.132;-0.36959;
31; 147; -56;0.612903;0.483871;4;2;156.906;-0.368251;
