time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -80; 121;-80;121;54;2;144.97;2.15938;
2; -26; 123;-53;122;50;0;125.404;1.78359;
3; 24; 123;-27.3333;122.333;38;-1;124.811;1.38126;
4; 62; 122;-5;122.25;28;4;136.253;1.10237;
5; 90; 126;14;123;-1;-1;154.215;0.951506;
6; 89; 125;26.5;123.333;-4;-4;152.82;0.953036;
7; 85; 121;34.8571;123;-13;-10;147.246;0.959447;
8; 72; 111;39.5;121.5;-33;-18;131.687;0.996707;
9; 39; 93;39.4444;118.333;-36;-16;100.268;1.17654;
10; 3; 77;35.8;114.2;-38;-25;76.6171;1.53796;
11; -35; 52;29.3636;108.545;-22;-18;62.6038;2.17343;
12; -57; 34;22.1667;102.333;-13;-6;66.5721;2.61296;
13; -70; 28;15.0769;96.6154;-1;0;75.6871;2.76867;
14; -71; 28;8.92857;91.7143;1;2;76.6192;2.77342;
15; -70; 30;3.66667;87.6;8;8;76.4385;2.7443;
16; -62; 38;-0.4375;84.5;55;16;72.9129;2.60018;
17; -7; 54;-0.823529;82.7059;38;0;54.0961;1.7096;
18; 31; 54;0.944444;81.1111;21;-4;61.6566;1.05305;
19; 52; 50;3.63158;79.4737;16;-6;71.4952;0.766216;
20; 68; 44;6.85;77.7;8;-9;80.3563;0.57315;
21; 76; 35;10.1429;75.6667;5;-16;83.0543;0.429375;
22; 81; 19;13.3636;73.0909;17;-41;82.6302;0.226744;
23; 98; -22;17.0435;68.9565;-5;-36;100.06;-0.226027;
24; 93; -58;20.2083;63.6667;-16;-29;109.419;-0.563267;
25; 77; -87;22.48;57.64;-21;-32;116.179;-0.851844;
26; 56; -119;23.7692;50.8462;-36;-25;131.697;-1.13566;
27; 20; -144;23.6296;43.6296;-46;-26;145.737;-1.43649;
28; -26; -170;21.8571;36;-34;-15;172.47;-1.72497;
29; -60; -185;19.0345;28.3793;-43;-14;195.04;-1.88611;
30; -103; -199;14.9667;20.8;-34;-6;224.676;-2.04946;
31; -137; -205;10.0645;13.5161;-11;1;247.187;-2.1606;
32; -148; -204;5.125;6.71875;0;3;252.66;-2.19899;
33; -148; -201;0.484848;0.424242;15.1212;31.0303;250.239;-2.20604;
