time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 27; 175;27;175;0;20;176.584;1.4198;
2; 27; 195;27;185;-5;22;196.38;1.43512;
3; 22; 217;25.3333;195.667;-9;24;217.646;1.47156;
4; 13; 241;22.25;207;-14;19;240.903;1.51863;
5; -1; 260;17.6;217.6;-22;15;259.579;1.57633;
6; -23; 275;10.8333;227.167;-29;9;275.573;1.65595;
7; -52; 284;1.85714;235.286;-38;-4;288.383;1.75365;
8; -90; 280;-9.625;240.875;-31;-9;293.839;1.88365;
9; -121; 271;-22;244.222;-23;-32;296.577;1.99266;
10; -144; 239;-34.2;243.7;-25;-59;278.891;2.11519;
11; -169; 180;-46.4545;237.909;-30;-35;246.893;2.32716;
12; -199; 145;-59.1667;230.167;-4;-32;246.328;2.51434;
13; -203; 113;-70.2308;221.154;15;-26;232.508;2.63617;
14; -188; 87;-78.6429;211.571;30;-20;207.374;2.71092;
15; -158; 67;-83.9333;201.933;34;-4;171.857;2.7438;
16; -124; 63;-86.4375;193.25;76;4;139.285;2.67566;
17; -48; 67;-84.1765;185.824;41;21;82.3312;2.19978;
18; -7; 88;-79.8889;180.389;41;31;87.8903;1.65552;
19; 34; 119;-73.8947;177.158;54;37;123.233;1.29496;
20; 88; 156;-65.8;176.1;32;24;178.524;1.05816;
21; 120; 180;-56.9524;176.286;2;26;215.737;0.983388;
22; 122; 206;-48.8182;177.636;-9;25;238.827;1.03678;
23; 113; 231;-41.7826;179.957;-3;14;256.584;1.11665;
24; 110; 245;-35.4583;182.667;-4;1;267.994;1.14963;
25; 106; 246;-29.8;185.2;-7;-26;267.302;1.16482;
26; 99; 220;-24.8462;186.538;-29;-62;240.682;1.14888;
27; 70; 158;-21.3333;185.481;-28;-56;172.246;1.15507;
28; 42; 102;-19.0714;182.5;-34;-74;109.749;1.1824;
29; 8; 28;-18.1379;177.172;-7;-65;28.5932;1.30313;
30; 1; -37;-17.5;170.033;-1;-30;37.4292;-1.55577;
31; 0; -67;-16.9355;162.387;5;-21;67.4264;-1.57728;
32; 5; -88;-16.25;154.563;5;-13;88.5426;-1.51924;
33; 10; -101;-15.4545;146.818;3;-5;101.875;-1.47679;
34; 13; -106;-14.6176;139.382;-2;4;107.164;-1.4533;
35; 11; -102;-13.8857;132.486;-1;-2;102.968;-1.46804;
36; 10; -104;-13.2222;125.917;0;-1;104.862;-1.47948;
37; 10; -105;-12.5946;119.676;1;-2;105.858;-1.48034;
38; 11; -107;-11.9737;113.711;1;0;107.943;-1.47279;
39; 12; -107;-11.359;108.051;1;1;108.045;-1.46358;
40; 13; -106;-10.75;102.7;-3;3;107.164;-1.4533;
41; 10; -103;-10.2439;97.6829;0;-1;103.866;-1.4786;
42; 10; -104;-9.7619;92.881;0;-1;104.862;-1.47948;
43; 10; -105;-9.30233;88.2791;4;4;105.858;-1.48034;
44; 14; -101;-8.77273;83.9773;0;1;102.328;-1.43787;
45; 14; -100;-8.26667;79.8889;-2;-6;101.337;-1.43656;
46; 12; -106;-7.82609;75.8478;1;1;107.051;-1.46258;
47; 13; -105;-7.38298;72;1;1;106.171;-1.4522;
48; 14; -104;-6.9375;68.3333;0;2;105.302;-1.44164;
49; 14; -102;-6.5102;64.8571;0;1;103.319;-1.43915;
50; 14; -101;-6.1;61.54;-1;2;102.328;-1.43787;
51; 13; -99;-5.72549;58.3922;-1;-6;100.216;-1.44511;
52; 12; -105;-5.38462;55.25;1;1;106.057;-1.46156;
53; 13; -104;-5.03774;52.2453;-1;6;105.178;-1.45107;
54; 12; -98;-4.72222;49.463;-1;-1;99.1018;-1.45386;
55; 11; -99;-4.43636;46.7636;-1;-1;99.9845;-1.46496;
56; 10; -100;-4.17857;44.1429;-1;-1;100.879;-1.47586;
57; 9; -101;-3.94737;41.5965;4;2;101.786;-1.48657;
58; 13; -99;-3.65517;39.1724;0;1;100.216;-1.44511;
59; 13; -98;-3.37288;36.8475;-2;1;99.2235;-1.44385;
60; 11; -97;-3.13333;34.6167;-1;-2;97.9959;-1.4628;
61; 10; -99;-2.91803;32.4262;0;-2;99.8838;-1.47491;
62; 10; -101;-2.70968;30.2742;4;1;101.875;-1.47679;
63; 14; -100;-2.44444;28.2063;-1;2;101.337;-1.43656;
64; 13; -98;-2.20313;26.2344;-4;-4;99.2235;-1.44385;
65; 9; -102;-2.03077;24.2615;0;-2;102.782;-1.48739;
66; 9; -104;-1.86364;22.3182;1;-1;104.775;-1.48898;
67; 10; -105;-1.68657;20.4179;2;1;105.858;-1.48034;
68; 12; -104;-1.48529;18.5882;-2;4;105.063;-1.46052;
69; 10; -100;-1.31884;16.8696;-1;-1;100.879;-1.47586;
70; 9; -101;-1.17143;15.1857;0;-2;101.786;-1.48657;
71; 9; -103;-1.02817;13.5211;1;-1;103.779;-1.4882;
72; 10; -104;-0.875;11.8889;1;-1;104.862;-1.47948;
73; 11; -105;-0.712329;10.2877;1;0;105.953;-1.47094;
74; 12; -105;-0.540541;8.72973;-1;0;106.057;-1.46156;
75; 11; -105;-0.386667;7.21333;1;1;105.953;-1.47094;
76; 12; -104;-0.223684;5.75;1;0;105.063;-1.46052;
77; 13; -104;-0.0519481;4.32468;0;3;105.178;-1.45107;
78; 13; -101;0.115385;2.97436;0;1;102.2;-1.44756;
79; 13; -100;0.278481;1.67089;0;2;101.208;-1.44635;
80; 13; -98;0.4375;0.425;0;0;99.2235;-1.44385;
