time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 22; 144;22;144;-15;0;145.503;1.42557;
2; 7; 144;14.5;144;-29;-3;144.099;1.52875;
3; -22; 141;2.33333;143;-15;-7;142.826;1.73213;
4; -37; 134;-7.5;140.75;-29;-11;139.241;1.84678;
5; -66; 123;-19.2;137.2;-27;-16;140.012;2.06931;
6; -93; 107;-31.5;132.167;-31;-16;142.366;2.29144;
7; -124; 91;-44.7143;126.286;-23;-17;154.553;2.51225;
8; -147; 74;-57.5;119.75;-25;-22;165.405;2.67795;
9; -172; 52;-70.2222;112.222;-21;-29;180.583;2.84967;
10; -193; 23;-82.5;103.3;-10;-24;195.299;3.0237;
11; -203; -1;-93.4545;93.8182;-16;-56;203.945;-3.13655;
12; -219; -57;-103.917;81.25;5;-32;227.216;-2.88789;
13; -214; -89;-112.385;68.1538;20;-34;232.651;-2.74891;
14; -194; -123;-118.214;54.5;29;-25;230.518;-2.57862;
15; -165; -148;-121.333;41;25;-23;222.372;-2.41319;
16; -140; -171;-122.5;27.75;40;-23;221.621;-2.26005;
17; -100; -194;-121.176;14.7059;28;-11;218.716;-2.05051;
18; -72; -205;-118.444;2.5;25;-2;217.617;-1.9126;
19; -47; -207;-114.684;-8.52632;23;1;212.507;-1.79836;
20; -24; -206;-110.15;-18.4;29;12;207.533;-1.69128;
21; 5; -194;-104.667;-26.7619;44;21;194.071;-1.54989;
22; 49; -173;-97.6818;-33.4091;52;40;179.578;-1.29988;
23; 101; -133;-89.0435;-37.7391;49;41;166.457;-0.925922;
24; 150; -92;-79.0833;-40;45;42;175.178;-0.553119;
25; 195; -50;-68.12;-40.4;36;42;200.402;-0.252309;
26; 231; -8;-56.6154;-39.1538;20;28;230.197;-0.034884;
27; 251; 20;-45.2222;-36.963;3;44;250.853;0.0796983;
28; 254; 64;-34.5357;-33.3571;-7;29;261.018;0.247607;
29; 247; 93;-24.8276;-29;-12;23;263.036;0.361262;
30; 235; 116;-16.1667;-24.1667;-43;22;261.213;0.460028;
31; 192; 138;-9.45161;-18.9355;-52;8;235.667;0.625436;
32; 140; 146;-4.78125;-13.7813;-47;3;201.605;0.809652;
33; 93; 149;-1.81818;-8.84848;-37;-1;175.12;1.01728;
34; 56; 148;-0.117647;-4.23529;-19;-3;157.882;1.21459;
35; 37; 145;0.942857;0.0285714;220;-1;149.388;1.32702;
