time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 175; 287;175;287;-14;-3;335.664;1.02395;
2; 161; 284;168;285.5;-20;-2;325.987;1.05586;
3; 141; 282;159;284.333;-57;-16;314.826;1.10804;
4; 84; 266;140.25;279.75;-36;-15;278.538;1.26617;
5; 48; 251;121.8;274;-24;-14;255.182;1.38339;
6; 24; 237;105.5;267.833;-22;-23;237.882;1.47167;
7; 2; 214;90.7143;260.143;-18;-23;213.72;1.56358;
8; -16; 191;77.375;251.5;-25;-38;191.423;1.65688;
9; -41; 153;64.2222;240.556;-26;-60;158.241;1.83588;
10; -67; 93;51.1;225.8;-10;-39;114.658;2.19979;
11; -77; 54;39.4545;210.182;-9;-73;94.2594;2.53526;
12; -86; -19;29;191.083;-9;-47;88.582;-2.92212;
13; -95; -66;19.4615;171.308;-5;-32;116.215;-2.53463;
14; -100; -98;10.9286;152.071;-1;-21;140.541;-2.36712;
15; -101; -119;3.46667;134;0;-18;156.597;-2.2756;
16; -101; -137;-3.0625;117.063;3;-7;170.707;-2.20723;
17; -98; -144;-8.64706;101.706;7;-2;174.677;-2.1696;
18; -91; -146;-13.2222;87.9444;27;-4;172.522;-2.12954;
19; -64; -150;-15.8947;75.4211;34;7;163.525;-1.97596;
20; -30; -143;-16.6;64.5;27;6;146.487;-1.78024;
21; -3; -137;-15.9524;54.9048;25;9;137.329;-1.59597;
22; 22; -128;-14.2273;46.5909;25;9;130.082;-1.40442;
23; 47; -119;-11.5652;39.3913;22;14;128.044;-1.19878;
24; 69; -105;-8.20833;33.375;23;17;125.631;-0.993706;
25; 92; -88;-4.2;28.52;5;9;127.179;-0.767288;
26; 97; -79;-0.307692;24.3846;4;12;124.927;-0.687564;
27; 101; -67;3.44444;21;-3;12;120.98;-0.589771;
28; 98; -55;6.82143;18.2857;-13;9;112.121;-0.515638;
29; 85; -46;9.51724;16.069;-21;5;96.3839;-0.500908;
30; 64; -41;11.3333;14.1667;-66;-14;75.7773;-0.576186;
31; -2; -55;10.9032;11.9355;-51;-18;55.3403;-1.61521;
32; -53; -73;8.90625;9.28125;-28;-11;90.7109;-2.20101;
33; -81; -84;6.18182;6.45455;-10;-11;117.215;-2.33913;
34; -91; -95;3.32353;3.47059;-6;-13;132.075;-2.3357;
35; -97; -108;0.457143;0.285714;0;-3;145.684;-2.30361;
