time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -90; 157;-90;157;6;2;180.784;2.0962;
2; -84; 159;-87;158;6;-2;179.612;2.06171;
3; -78; 157;-84;157.667;24;-1;175.073;2.03687;
4; -54; 156;-76.5;157.25;32;3;164.738;1.9091;
5; -22; 159;-65.6;157.6;26;3;160.015;1.71298;
6; 4; 162;-54;158.333;25;3;161.434;1.5502;
7; 29; 165;-42.1429;159.286;15;-2;166.822;1.40018;
8; 44; 163;-31.375;159.75;9;2;168.08;1.31009;
9; 53; 165;-22;160.333;2;0;172.526;1.26266;
10; 55; 165;-14.3;160.8;0;-2;173.143;1.25165;
11; 55; 163;-8;161;-2;-7;171.245;1.24798;
12; 53; 156;-2.91667;160.583;-8;-34;163.973;1.24601;
13; 45; 122;0.769231;157.615;-29;-65;129.239;1.22072;
14; 16; 57;1.85714;150.429;-42;-26;58.445;1.30548;
15; -26; 31;0;142.467;-33;-29;40.444;2.29102;
16; -59; 2;-3.6875;133.688;-43;-32;59.6914;3.11814;
17; -102; -30;-9.47059;124.059;-18;-7;107.138;-2.85195;
18; -120; -37;-15.6111;115.111;0;-1;126.397;-2.83955;
19; -120; -38;-21.1053;107.053;2;-1;126.698;-2.83201;
20; -118; -39;-25.95;99.75;5;5;125.108;-2.81953;
21; -113; -34;-30.0952;93.381;18;7;118.824;-2.84613;
22; -95; -27;-33.0455;87.9091;29;5;99.5764;-2.86074;
23; -66; -22;-34.4783;83.1304;24;3;70.4011;-2.81479;
24; -42; -19;-34.7917;78.875;25;3;46.9608;-2.71104;
25; -17; -16;-34.08;75.08;28;3;24.248;-2.38755;
26; 11; -13;-32.3462;71.6923;37;-4;17.0753;-0.921439;
27; 48; -17;-29.3704;68.4074;22;-10;50.4917;-0.356047;
28; 70; -27;-25.8214;65;26;-15;74.6171;-0.378889;
29; 96; -42;-21.6207;61.3103;25;-22;104.411;-0.420266;
30; 121; -64;-16.8667;57.1333;10;-24;136.57;-0.492714;
31; 131; -88;-12.0968;52.4516;3;-24;157.59;-0.597066;
32; 134; -112;-7.53125;47.3125;-14;-39;174.512;-0.701323;
33; 120; -151;-3.66667;41.303;-34;-21;192.927;-0.903968;
34; 86; -172;-1.02941;35.0294;-30;-12;192.539;-1.11168;
35; 56; -184;0.6;28.7714;-30;-7;192.712;-1.27961;
36; 26; -191;1.30556;22.6667;-17;-5;193.266;-1.43938;
37; 9; -196;1.51351;16.7568;-13;-4;196.776;-1.52848;
38; -4; -200;1.36842;11.0526;-5;0;200.654;-1.5941;
39; -9; -200;1.10256;5.64103;-7;4;200.833;-1.61899;
40; -16; -196;0.675;0.6;88;-31;197.306;-1.65541;
