time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 77; 124;77;124;-6;14;145.304;1.01535;
2; 71; 138;74;131;-8;15;154.54;1.0962;
3; 63; 153;70.3333;138.333;-10;9;164.819;1.18106;
4; 53; 162;66;144.25;-17;7;169.818;1.25574;
5; 36; 169;60;149.2;-19;6;172.184;1.36241;
6; 17; 175;52.8333;153.5;-38;-7;175.249;1.47581;
7; -21; 168;42.2857;155.571;-29;-2;168.819;1.69777;
8; -50; 166;30.75;156.875;-32;-8;172.959;1.86635;
9; -82; 158;18.2222;157;-19;-29;177.707;2.05281;
10; -101; 129;6.3;154.2;-31;-45;163.644;2.23891;
11; -132; 84;-6.27273;147.818;-16;-47;156.491;2.57908;
12; -148; 37;-18.0833;138.583;4;-31;152.792;2.90065;
13; -144; 6;-27.7692;128.385;16;-30;144.482;3.1038;
14; -128; -24;-34.9286;117.5;40;-14;130.703;-2.95271;
15; -88; -38;-38.4667;107.133;44;5;96.4163;-2.73037;
16; -44; -33;-38.8125;98.375;54;31;55.6274;-2.4944;
17; 10; -2;-35.9412;92.4706;29;31;9.95138;-0.258153;
18; 39; 29;-31.7778;88.9444;22;26;47.9747;0.635051;
19; 61; 55;-26.8947;87.1579;11;18;81.4912;0.731903;
20; 72; 73;-21.95;86.45;1;19;101.882;0.791213;
21; 73; 92;-17.4286;86.7143;-4;16;116.785;0.899706;
22; 69; 108;-13.5;87.6818;-2;-2;127.501;1.00249;
23; 67; 106;-10;88.4783;-1;-6;124.74;1.00737;
24; 66; 100;-6.83333;88.9583;-5;-21;119.157;0.987575;
25; 61; 79;-4.12;88.56;-13;-35;99.1507;0.912957;
26; 48; 44;-2.11538;86.8462;-24;-67;64.4713;0.739733;
27; 24; -23;-1.14815;82.7778;-19;-95;33.3487;-0.783679;
28; 5; -118;-0.928571;75.6071;-21;-51;118.631;-1.53183;
29; -16; -169;-1.44828;67.1724;1;-35;170.33;-1.6671;
30; -15; -204;-1.9;58.1333;17;-33;205.118;-1.64584;
31; 2; -237;-1.77419;48.6129;8;-12;237.546;-1.56397;
32; 10; -249;-1.40625;39.3125;4;-6;249.726;-1.53226;
33; 14; -255;-0.939394;30.3939;0;-2;255.903;-1.51754;
34; 14; -257;-0.5;21.9412;-1;-1;257.901;-1.51795;
35; 13; -258;-0.114286;13.9429;0;14;258.848;-1.52202;
36; 13; -244;0.25;6.77778;-8;20;244.866;-1.51923;
37; 5; -224;0.378378;0.540541;3;-108;224.588;-1.55022;
