time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 200; 383;200;383;-28;-15;431.402;1.08883;
2; 172; 368;186;375.5;-50;-29;405.525;1.13288;
3; 122; 339;164.667;363.333;-39;-29;359.575;1.22474;
4; 83; 310;144.25;350;-34;-43;320.194;1.3087;
5; 49; 267;125.2;333.4;-35;-39;270.724;1.38894;
6; 14; 228;106.667;315.833;-36;-40;227.688;1.50943;
7; -22; 188;88.2857;297.571;-41;-50;188.551;1.68794;
8; -63; 138;69.375;277.625;-40;-63;151.042;2.00132;
9; -103; 75;50.2222;255.111;-21;-65;127.008;2.51711;
10; -124; 10;32.8;230.6;-11;-99;124.382;3.06708;
11; -135; -89;17.5455;201.545;-5;-30;162.137;-2.55505;
12; -140; -119;4.41667;174.833;15;-51;184.25;-2.43417;
13; -125; -170;-5.53846;148.308;25;-34;211.629;-2.20289;
14; -100; -204;-12.2857;123.143;47;-11;227.873;-2.02529;
15; -53; -215;-15;100.6;43;5;222.164;-1.81185;
16; -10; -210;-14.6875;81.1875;50;10;210.98;-1.61839;
17; 40; -200;-11.4706;64.6471;35;15;204.68;-1.37429;
18; 75; -185;-6.66667;50.7778;28;24;200.297;-1.1872;
19; 103; -161;-0.894737;39.6316;4;43;191.733;-1.0039;
20; 107; -118;4.5;31.75;-7;27;159.814;-0.837533;
21; 100; -91;9.04762;25.9048;-25;25;135.68;-0.742534;
22; 75; -66;12.0455;21.7273;-38;12;100.368;-0.727439;
23; 37; -54;13.1304;18.4348;-51;-4;66.0516;-0.976884;
24; -14; -58;12;15.25;-48;-25;60.3946;-1.80536;
25; -62; -83;9.04;11.32;-42;-33;104.217;-2.2084;
26; -104; -116;4.69231;6.42308;-17;-31;156.372;-2.29872;
27; -121; -147;0.037037;0.740741;0;0;190.99;-2.25717;
