time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 13; 137;13;137;-2;11;137.057;1.47675;
2; 11; 148;12;142.5;-4;9;147.852;1.4972;
3; 7; 157;10.3333;147.333;-8;7;156.602;1.52691;
4; -1; 164;7.5;151.5;-16;5;163.456;1.5777;
5; -17; 169;2.6;155;-33;3;169.32;1.67213;
6; -50; 172;-6.16667;157.833;-15;-6;178.63;1.85525;
7; -65; 166;-14.5714;159;-25;-25;177.809;1.94581;
8; -90; 141;-24;156.75;-25;-37;166.883;2.14132;
9; -115; 104;-34.1111;150.889;-7;-41;154.78;2.40957;
10; -122; 63;-42.9;142.1;23;-35;137.17;2.6689;
11; -99; 28;-48;131.727;38;-16;102.86;2.87143;
12; -61; 12;-49.0833;121.75;40;3;62.1924;2.9564;
13; -21; 15;-46.9231;113.538;29;15;25.5985;2.54171;
14; 8; 30;-43;107.571;24;22;30.4852;1.30965;
15; 32; 52;-38;103.867;27;46;60.5229;1.01621;
16; 59; 98;-31.9375;103.5;18;28;113.853;1.02736;
17; 77; 126;-25.5294;104.824;-6;6;147.13;1.02105;
18; 71; 132;-20.1667;106.333;-7;2;149.339;1.07633;
19; 64; 134;-15.7368;107.789;-5;-14;147.949;1.12441;
20; 59; 120;-12;108.4;-12;-58;133.171;1.11289;
21; 47; 62;-9.19048;106.19;-16;-68;77.2864;0.919198;
22; 31; -6;-7.36364;101.091;-18;-117;31.5579;-0.209023;
23; 13; -123;-6.47826;91.3478;-2;-59;124.217;-1.46699;
24; 11; -182;-5.75;79.9583;2;-50;182.872;-1.51132;
25; 13; -232;-5;67.48;8;-16;232.904;-1.51551;
26; 21; -248;-4;55.3462;2;-15;249.423;-1.48702;
27; 23; -263;-3;43.5556;-1;-14;264.539;-1.48423;
28; 22; -277;-2.10714;32.1071;-3;-12;278.409;-1.49216;
29; 19; -289;-1.37931;21.0345;1;-9;290.163;-1.50571;
30; 20; -298;-0.666667;10.4;4;3;299.209;-1.50434;
31; 24; -295;0.129032;0.548387;-2.3871;85.6129;296.511;-1.4902;
