time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -75; 205;-75;205;10;7;217.49;1.92352;
2; -65; 212;-70;208.5;26;1;220.92;1.87007;
3; -39; 213;-59.6667;210;30;-9;215.68;1.75325;
4; -9; 204;-47;208.5;27;-19;203.305;1.61574;
5; 18; 185;-34;203.8;28;-47;184.965;1.47405;
6; 46; 138;-20.6667;192.833;13;-48;144.569;1.24795;
7; 59; 90;-9.28571;178.143;-3;-52;106.79;0.986949;
8; 56; 38;-1.125;160.625;-43;-40;67.0634;0.58621;
9; 13; -2;0.444444;142.556;-49;-20;13.1894;-0.221684;
10; -36; -22;-3.2;126.1;-36;-12;42.7788;-2.57672;
11; -72; -34;-9.45455;111.545;-26;-5;80.1326;-2.69097;
12; -98; -39;-16.8333;99;-14;-1;105.935;-2.75542;
13; -112; -40;-24.1538;88.3077;1;3;119.36;-2.79184;
14; -111; -37;-30.3571;79.3571;1;7;117.418;-2.81293;
15; -110; -30;-35.6667;72.0667;0;0;114.386;-2.86806;
16; -110; -30;-40.3125;65.6875;0;-1;114.386;-2.86806;
17; -110; -31;-44.4118;60;4;-2;114.66;-2.85966;
18; -106; -33;-47.8333;54.8333;9;-9;111.416;-2.83243;
19; -97; -42;-50.4211;49.7368;26;-14;106.185;-2.7257;
20; -71; -56;-51.45;44.45;37;-20;91.0909;-2.46691;
21; -34; -76;-50.619;38.7143;32;-19;84.135;-1.98854;
22; -2; -95;-48.4091;32.6364;45;-9;95.9237;-1.59304;
23; 43; -104;-44.4348;26.6957;49;2;113.321;-1.18286;
24; 92; -102;-38.75;21.3333;47;8;137.942;-0.841987;
25; 139; -94;-31.64;16.72;20;9;168.196;-0.599491;
26; 159; -85;-24.3077;12.8077;1;9;180.603;-0.495679;
27; 160; -76;-17.4815;9.51852;-1;0;177.401;-0.448353;
28; 159; -76;-11.1786;6.46429;-1;-1;176.5;-0.450809;
29; 158; -77;-5.34483;3.58621;1;0;176.041;-0.458397;
30; 159; -77;0.133333;0.9;14;-23;176.938;-0.455896;
