time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 8; 187;8;187;0;-2;186.192;1.52889;
2; 8; 185;8;186;3;2;184.194;1.52844;
3; 11; 187;9;186.333;0;-2;186.342;1.51281;
4; 11; 185;9.5;186;7;-14;184.345;1.51218;
5; 18; 171;11.2;183;14;-20;170.958;1.46649;
6; 32; 151;14.6667;177.667;15;-20;153.362;1.36193;
7; 47; 131;19.2857;171;3;-31;138.194;1.22531;
8; 50; 100;23.125;162.125;-7;-35;110.845;1.10484;
9; 43; 65;25.3333;151.333;-21;-47;77.0162;0.981559;
10; 22; 18;25;138;-33;-34;27.6625;0.663127;
11; -11; -16;21.7273;124;-50;-9;20.3339;-2.15412;
12; -61; -25;14.8333;111.583;-22;-3;66.4827;-2.74026;
13; -83; -28;7.30769;100.846;-16;1;88.0999;-2.80651;
14; -99; -27;-0.285714;91.7143;-10;3;103.068;-2.86676;
15; -109; -24;-7.53333;84;-3;0;112.019;-2.91678;
16; -112; -24;-14.0625;77.25;5;-1;114.945;-2.9226;
17; -107; -25;-19.5294;71.2353;0;1;110.301;-2.9039;
18; -107; -24;-24.3889;65.9444;0;0;110.07;-2.91273;
19; -107; -24;-28.7368;61.2105;-1;1;110.07;-2.91273;
20; -108; -23;-32.7;57;0;-5;110.824;-2.92357;
21; -108; -28;-36.2857;52.9524;7;-6;112.012;-2.87997;
22; -101; -34;-39.2273;49;23;-22;107.072;-2.80887;
23; -78; -56;-40.913;44.4348;16;-24;96.7522;-2.51197;
24; -62; -80;-41.7917;39.25;32;-18;102.104;-2.22583;
25; -30; -98;-41.32;33.76;37;-9;103.476;-1.86696;
26; 7; -107;-39.4615;28.3462;32;-3;108.185;-1.5079;
27; 39; -110;-36.5556;23.2222;29;1;117.559;-1.23444;
28; 68; -109;-32.8214;18.5;28;16;129.192;-1.01832;
29; 96; -93;-28.3793;14.6552;26;15;134.195;-0.775763;
30; 122; -78;-23.3667;11.5667;17;14;145.161;-0.575228;
31; 139; -64;-18.129;9.12903;4;1;153.254;-0.437798;
32; 143; -63;-13.0938;6.875;0;0;156.474;-0.421172;
33; 143; -63;-8.36364;4.75758;0;0;156.474;-0.421172;
34; 143; -63;-3.91176;2.76471;-3;3;156.474;-0.421172;
35; 140; -60;0.2;0.971429;25;30;152.517;-0.411263;
