time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -139; 125;-139;125;12;-1;187.052;2.41331;
2; -127; 124;-133;124.5;103;3;177.578;2.37252;
3; -24; 127;-96.6667;125.333;39;1;128.87;1.76287;
4; 15; 128;-68.75;126;35;1;128.311;1.45833;
5; 50; 129;-45;126.6;25;0;137.668;1.20378;
6; 75; 129;-25;127;11;0;148.484;1.04597;
7; 86; 129;-9.14286;127.286;-5;3;154.29;0.984232;
8; 81; 132;2.125;127.875;-4;-1;154.131;1.02203;
9; 77; 131;10.4444;128.222;-7;-3;151.219;1.04115;
10; 70; 128;16.4;128.2;-19;-10;145.164;1.07233;
11; 51; 118;19.5455;127.273;-22;-15;127.853;1.1656;
12; 29; 103;20.3333;125.25;-33;-18;106.362;1.3005;
13; -4; 85;18.4615;122.154;-45;-22;84.6251;1.62518;
14; -49; 63;13.6429;117.929;-24;-10;79.7898;2.24162;
15; -73; 53;7.86667;113.6;-15;-2;90.4058;2.52199;
16; -88; 51;1.875;109.688;-8;-1;101.981;2.62354;
17; -96; 50;-3.88235;106.176;4;0;108.544;2.66806;
18; -92; 50;-8.77778;103.056;5;1;105;2.65068;
19; -87; 51;-12.8947;100.316;23;6;101.114;2.61864;
20; -64; 57;-15.45;98.15;43;8;85.822;2.42298;
21; -21; 65;-15.7143;96.5714;36;-2;68.0207;1.89394;
22; 15; 63;-14.3182;95.0455;38;4;64.1374;1.34435;
23; 53; 67;-11.3913;93.8261;14;-3;84.6641;0.903434;
24; 67; 64;-8.125;92.5833;9;-9;91.8761;0.763077;
25; 76; 55;-4.76;91.08;13;-16;93.0345;0.625872;
26; 89; 39;-1.15385;89.0769;12;-29;96.42;0.410748;
27; 101; 10;2.62963;86.1481;9;-36;100.848;0.0943406;
28; 110; -26;6.46429;82.1429;-1;-51;112.564;-0.237653;
29; 109; -77;10;76.6552;-15;-55;133.255;-0.620686;
30; 94; -132;12.8;69.7;-28;-41;162.11;-0.956786;
31; 66; -173;14.5161;61.871;-38;-24;185.417;-1.21032;
32; 28; -197;14.9375;53.7813;-34;-11;199.392;-1.43294;
33; -6; -208;14.303;45.8485;-16;-2;208.604;-1.60244;
34; -22; -210;13.2353;38.3235;-46;-3;211.71;-1.67775;
35; -68; -213;10.9143;31.1429;-6;0;224.25;-1.88169;
36; -74; -213;8.55556;24.3611;-1;-1;226.158;-1.90695;
37; -75; -214;6.2973;17.9189;4;-2;227.433;-1.90965;
38; -71; -216;4.26316;11.7632;2;1;228.032;-1.89019;
39; -69; -215;2.38462;5.94872;0;3;226.461;-1.88319;
40; -69; -212;0.6;0.5;88;-31;223.608;-1.88731;
