time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -127; 176;-127;176;6;-1;217.104;2.1983;
2; -121; 175;-124;175.5;22;-3;212.815;2.17824;
3; -99; 172;-115.667;174.333;52;-3;198.469;2.09575;
4; -47; 169;-98.5;173;44;3;175.294;1.84501;
5; -3; 172;-79.4;172.8;26;2;171.78;1.59099;
6; 23; 174;-62.3333;173;25;-2;175.2;1.44183;
7; 48; 172;-46.5714;172.857;15;0;178.201;1.3008;
8; 63; 172;-32.875;172.75;4;-2;182.774;1.22162;
9; 67; 170;-21.7778;172.444;-6;-1;182.318;1.19725;
10; 61; 169;-13.5;172.1;-3;-1;179.273;1.22638;
11; 58; 168;-7;171.727;-11;-14;177.336;1.2404;
12; 47; 154;-2.5;170.25;-27;-28;160.632;1.2769;
13; 20; 126;-0.769231;166.846;-17;-33;127.253;1.4167;
14; 3; 93;-0.5;161.571;-27;-28;92.7792;1.5435;
15; -24; 65;-2.06667;155.133;-34;-39;69.2139;1.93212;
16; -58; 26;-5.5625;147.063;-21;-20;63.8851;2.72682;
17; -79; 6;-9.88235;138.765;-11;-9;79.6755;3.06943;
18; -90; -3;-14.3333;130.889;-2;-2;90.5266;-3.10563;
19; -92; -5;-18.4211;123.737;0;0;92.6173;-3.08482;
20; -92; -5;-22.1;117.3;0;1;92.6173;-3.08482;
21; -92; -4;-25.4286;111.524;6;8;92.5659;-3.09561;
22; -86; 4;-28.1818;106.636;15;8;86.5491;3.09831;
23; -71; 12;-30.0435;102.522;27;3;72.4267;2.97871;
24; -44; 15;-30.625;98.875;28;2;46.8489;2.82142;
25; -16; 17;-30.04;95.6;21;6;23.4858;2.34787;
26; 5; 23;-28.6923;92.8077;23;0;23.1918;1.37412;
27; 28; 23;-26.5926;90.2222;35;-13;35.7117;0.690466;
28; 63; 10;-23.3929;87.3571;23;-20;63.2866;0.154592;
29; 86; -10;-19.6207;84;15;-21;86.1445;-0.119331;
30; 101; -31;-15.6;80.1667;14;-29;105.278;-0.301426;
31; 115; -60;-11.3871;75.6452;16;-25;129.415;-0.484309;
32; 131; -85;-6.9375;70.625;0;-17;155.907;-0.578578;
33; 131; -102;-2.75758;65.3939;-9;-13;165.815;-0.664521;
34; 122; -115;0.911765;60.0882;-21;-14;167.493;-0.758897;
35; 101; -129;3.77143;54.6857;-30;-18;163.749;-0.909753;
36; 71; -147;5.63889;49.0833;-40;-7;163.275;-1.12411;
37; 31; -154;6.32432;43.5946;-19;-6;157.248;-1.37539;
38; 12; -160;6.47368;38.2368;-8;0;160.67;-1.49896;
39; 4; -160;6.41026;33.1538;-9;-1;160.294;-1.54876;
40; -5; -161;6.125;28.3;-12;0;161.348;-1.60469;
41; -17; -161;5.56098;23.6829;-6;0;162.199;-1.6787;
42; -23; -161;4.88095;19.2857;-2;3;162.954;-1.71532;
43; -25; -158;4.18605;15.1628;-7;-1;160.292;-1.73036;
44; -32; -159;3.36364;11.2045;-5;-1;162.531;-1.77191;
45; -37; -160;2.46667;7.4;-5;0;164.577;-1.80047;
46; -42; -160;1.5;3.76087;-5;-1;165.787;-1.82984;
47; -47; -161;0.468085;0.255319;4.90846e-062;1.53969e-071;168.097;-1.85708;
