time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -137; 146;-137;146;1;3;199.763;2.32797;
2; -136; 149;-136.5;147.5;21;-6;201.276;2.31412;
3; -115; 143;-129.333;146;53;-6;183.002;2.25178;
4; -62; 137;-112.5;143.75;51;1;149.721;1.9993;
5; -11; 138;-92.2;142.6;39;5;137.642;1.65233;
6; 28; 143;-72.1667;142.667;50;3;144.874;1.37778;
7; 78; 146;-50.7143;143.143;10;3;164.711;1.07892;
8; 88; 149;-33.375;143.875;0;0;172.237;1.03596;
9; 88; 149;-19.8889;144.444;0;0;172.237;1.03596;
10; 88; 149;-9.1;144.9;1;0;172.237;1.03596;
11; 89; 149;-0.181818;145.273;0;-2;172.749;1.03098;
12; 89; 147;7.25;145.417;-22;-26;171.036;1.02497;
13; 67; 121;11.8462;143.538;-15;-28;137.496;1.06357;
14; 52; 93;14.7143;139.929;-34;-38;105.736;1.05894;
15; 18; 55;14.9333;134.267;-30;-24;57.0298;1.25357;
16; -12; 31;13.25;127.813;-37;-35;32.5605;1.9552;
17; -49; -4;9.58824;120.059;-29;-10;49.4456;-3.04404;
18; -78; -14;4.72222;112.611;-5;-10;79.6015;-2.95438;
19; -83; -24;0.105263;105.421;-3;0;86.8321;-2.85176;
20; -86; -24;-4.2;98.95;-1;5;89.7111;-2.86132;
21; -87; -19;-8.14286;93.3333;6;2;89.4334;-2.91817;
22; -81; -17;-11.4545;88.3182;19;4;83.1418;-2.92564;
23; -62; -13;-13.6522;83.913;32;3;63.7262;-2.92306;
24; -30; -10;-14.3333;80;74;-8;32.0883;-2.7978;
25; 44; -18;-12;76.08;39;-14;47.6608;-0.405834;
26; 83; -32;-8.34615;71.9231;40;-26;89.056;-0.377379;
27; 123; -58;-3.48148;67.1111;12;-30;136.149;-0.446704;
28; 135; -88;1.46429;61.5714;-1;-33;161.42;-0.582622;
29; 134; -121;6.03448;55.2759;-21;-21;180.938;-0.738588;
30; 113; -142;9.6;48.7;-43;-19;181.983;-0.902334;
31; 70; -161;11.5484;41.9355;-28;-12;176.224;-1.16361;
32; 42; -173;12.5;35.2188;-35;-7;178.769;-1.33485;
33; 7; -180;12.3333;28.697;-35;-5;180.943;-1.53326;
34; -28; -185;11.1471;22.4118;-45;-3;187.945;-1.72147;
35; -73; -188;8.74286;16.4;-14;3;202.512;-1.94069;
36; -87; -185;6.08333;10.8056;-14;3;205.264;-2.00962;
37; -101; -182;3.18919;5.59459;-9;6;208.962;-2.07641;
38; -110; -176;0.210526;0.815789;0;4;208.351;-2.12818;
