time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -176; 139;-176;139;81;-7;224.64;2.47576;
2; -95; 132;-135.5;135.5;67;1;162.825;2.19875;
3; -28; 133;-99.6667;134.667;67;3;135.821;1.78339;
4; 39; 136;-65;135;39;5;141.074;1.29555;
5; 78; 141;-36.4;136.2;20;1;160.612;1.06838;
6; 98; 142;-14;137.167;2;0;171.966;0.969084;
7; 100; 142;2.28571;137.857;-6;-3;173.106;0.95956;
8; 94; 139;13.75;138;-2;0;167.236;0.978648;
9; 92; 139;22.4444;138.111;-3;-1;166.128;0.988637;
10; 89; 138;29.1;138.1;1;-17;163.655;1.00059;
11; 90; 121;34.6364;136.545;-17;-31;150.219;0.933847;
12; 73; 90;37.8333;132.667;-27;-28;115.286;0.892455;
13; 46; 62;38.4615;127.231;-57;-29;76.6198;0.93753;
14; -11; 33;34.9286;120.5;-30;-11;34.7754;1.91265;
15; -41; 22;29.8667;113.933;-35;-17;47.0002;2.66017;
16; -76; 5;23.25;107.125;-24;-6;76.8057;3.07954;
17; -100; -1;16;100.765;-1;-2;100.665;-3.12931;
18; -101; -3;9.5;95;0;-1;101.709;-3.10976;
19; -101; -4;3.68421;89.7895;1;-1;101.746;-3.09994;
20; -100; -5;-1.5;85.05;7;3;100.794;-3.08961;
21; -93; -2;-5.85714;80.9048;27;6;93.6846;-3.11771;
22; -66; 4;-8.59091;77.4091;67;10;66.764;3.0852;
23; 1; 14;-8.17391;74.6522;38;-2;13.7674;1.54594;
24; 39; 12;-6.20833;72.0417;32;-5;40.106;0.297679;
25; 71; 7;-3.12;69.44;21;-14;70.6665;0.095852;
26; 92; -7;0.538462;66.5;20;-23;91.6283;-0.0790627;
27; 112; -30;4.66667;62.9259;9;-37;115.375;-0.265172;
28; 121; -67;8.82143;58.2857;3;-44;137.851;-0.509509;
29; 124; -111;12.7931;52.4483;-5;-30;166.093;-0.73384;
30; 119; -141;16.3333;46;-19;-13;184.263;-0.87337;
31; 100; -154;19.0323;39.5484;-57;-12;183.461;-0.998588;
32; 43; -166;19.7813;33.125;-47;-9;171.545;-1.32139;
33; -4; -175;19.0606;26.8182;-82;0;175.299;-1.59737;
34; -86; -175;15.9706;20.8824;-38;-1;195.493;-2.03005;
35; -124; -176;11.9714;15.2571;-10;1;215.868;-2.18643;
36; -134; -175;7.91667;9.97222;3;0;220.999;-2.22599;
37; -131; -175;4.16216;4.97297;2;0;219.184;-2.21514;
38; -129; -175;0.657895;0.236842;8.34905e-091;8.34307e-091;217.989;-2.2078;
