time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 33; 128;33;128;-14;10;131.476;1.3224;
2; 19; 138;26;133;-20;7;138.657;1.43826;
3; -1; 145;17;137;-21;3;144.451;1.5824;
4; -22; 148;7.25;139.75;-23;2;149.175;1.7234;
5; -45; 150;-3.2;141.8;-20;2;156.266;1.86743;
6; -65; 152;-13.5;143.5;-27;-8;165.069;1.97999;
7; -92; 144;-24.7143;143.571;-12;-11;170.776;2.14442;
8; -104; 133;-34.625;142.25;-14;-24;168.813;2.23963;
9; -118; 109;-43.8889;138.556;-9;-20;160.759;2.40123;
10; -127; 89;-52.2;133.6;-2;-18;155.316;2.53578;
11; -129; 71;-59.1818;127.909;13;-25;147.574;2.64398;
12; -116; 46;-63.9167;121.083;41;-27;125.213;2.7702;
13; -75; 19;-64.7692;113.231;43;2;77.891;2.90257;
14; -32; 21;-62.4286;106.643;42;14;38.5434;2.58259;
15; 10; 35;-57.6;101.867;40;20;35.6808;1.30642;
16; 50; 55;-50.875;98.9375;24;20;73.4619;0.834678;
17; 74; 75;-43.5294;97.5294;15;22;104.488;0.792962;
18; 89; 97;-36.1667;97.5;0;19;130.774;0.829305;
19; 89; 116;-29.5789;98.4737;-14;11;145.354;0.917704;
20; 75; 127;-24.35;99.9;-8;2;146.668;1.03939;
21; 67; 129;-20;101.286;0;0;144.554;1.09414;
22; 67; 129;-16.0455;102.545;0;-10;144.554;1.09414;
23; 67; 119;-12.4348;103.261;-12;-39;135.747;1.06033;
24; 55; 80;-9.625;102.292;-14;-93;96.239;0.971012;
25; 41; -13;-7.6;97.68;-17;-79;42.5421;-0.324374;
26; 24; -92;-6.38462;90.3846;-14;-99;95.4522;-1.32395;
27; 10; -191;-5.77778;79.963;2;-73;191.786;-1.52216;
28; 12; -264;-5.14286;67.6786;3;-30;264.801;-1.52802;
29; 15; -294;-4.44828;55.2069;12;-21;294.907;-1.52221;
30; 27; -315;-3.4;42.8667;5;-5;316.655;-1.48757;
31; 32; -320;-2.25806;31.1613;1;-2;322.086;-1.47339;
32; 33; -322;-1.15625;20.125;-2;6;324.174;-1.47092;
33; 31; -316;-0.181818;9.93939;-2;7;318.008;-1.4753;
34; 29; -309;0.676471;0.558824;-5;10;310.852;-1.47955;
