time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 199; 322;199;322;-32;-16;377.983;1.01634;
2; 167; 306;183;314;-35;-18;348.04;1.07034;
3; 132; 288;166;305.333;-44;-26;316.225;1.14019;
4; 88; 262;146.5;294.5;-74;-55;275.774;1.24602;
5; 14; 207;120;277;-68;-60;206.832;1.50306;
6; -54; 147;91;255.333;-45;-49;156.001;1.92426;
7; -99; 98;63.8571;232.857;-20;-89;138.85;2.36456;
8; -119; 9;41;204.875;-12;-40;119.293;3.07148;
9; -131; -31;21.8889;178.667;-6;-39;134.767;-2.90458;
10; -137; -70;6;153.8;4;-42;154.141;-2.66551;
11; -133; -112;-6.63636;129.636;25;-18;174.291;-2.43888;
12; -108; -130;-15.0833;108;39;-14;169.504;-2.2616;
13; -69; -144;-19.2308;88.6154;51;-5;160.258;-2.01591;
14; -18; -149;-19.1429;71.6429;57;4;150.722;-1.69051;
15; 39; -145;-15.2667;57.2;32;9;150.774;-1.30916;
16; 71; -136;-9.875;45.125;30;18;153.988;-1.09159;
17; 101; -118;-3.35294;35.5294;8;18;155.811;-0.865551;
18; 109; -100;2.88889;28;8;19;148.358;-0.745556;
19; 117; -81;8.89474;22.2632;2;18;142.669;-0.609249;
20; 119; -63;14.4;18;-5;14;134.95;-0.491109;
21; 114; -49;19.1429;14.8095;-19;16;124.34;-0.4107;
22; 95; -33;22.5909;12.6364;-32;10;100.781;-0.340354;
23; 63; -23;24.3478;11.087;-67;3;67.2903;-0.359019;
24; -4; -20;23.1667;9.79167;-61;-11;21.0268;-1.7622;
25; -65; -31;19.64;8.16;-79;-23;72.2929;-2.68855;
26; -144; -54;13.3462;5.76923;-27;-8;154.019;-2.77891;
27; -171; -62;6.51852;3.25926;-5;-8;182.113;-2.79044;
28; -176; -70;0;0.642857;143.648;-2.58409;189.648;-2.7599;
