time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -145; 169;-145;169;32;-2;222.246;2.28277;
2; -113; 167;-129;168;43;-3;201.136;2.16857;
3; -70; 164;-109.333;166.667;63;-3;177.71;1.97689;
4; -7; 161;-83.75;165.25;55;-4;160.419;1.61569;
5; 48; 157;-57.4;163.6;39;-4;163.405;1.27393;
6; 87; 153;-33.3333;161.833;15;-1;175.261;1.05266;
7; 102; 152;-14;160.429;-1;1;182.324;0.978404;
8; 101; 153;0.375;159.5;-3;0;182.6;0.986005;
9; 98; 153;11.2222;158.778;-7;-7;180.962;0.999829;
10; 91; 146;19.2;157.5;-15;-22;171.302;1.01213;
11; 76; 124;24.3636;154.455;-43;-39;144.7;1.01944;
12; 33; 85;25.0833;148.667;-45;-31;90.4163;1.19956;
13; -12; 54;22.2308;141.385;-34;-19;54.6366;1.79599;
14; -46; 35;17.3571;133.786;-26;-18;57.5151;2.50356;
15; -72; 17;11.4;126;-9;-15;74.0077;2.92012;
16; -81; 2;5.625;118.25;0;5;81.2097;3.12611;
17; -81; 7;0.529412;111.706;3;2;81.4407;3.06469;
18; -78; 9;-3.83333;106;16;6;78.6347;3.03639;
19; -62; 15;-6.89474;101.211;38;1;63.8131;2.91627;
20; -24; 16;-7.75;96.95;43;-2;28.608;2.57908;
21; 19; 14;-6.47619;93;42;1;23.0042;0.614185;
22; 61; 15;-3.40909;89.4545;16;-17;62.4492;0.230331;
23; 77; -2;0.0869565;85.4783;23;-21;76.849;-0.0356991;
24; 100; -23;4.25;80.9583;16;-35;102.585;-0.233563;
25; 116; -58;8.72;75.4;5;-49;129.847;-0.469453;
26; 121; -107;13.0385;68.3846;-10;-46;161.868;-0.728328;
27; 111; -153;16.6667;60.1852;-36;-29;189.509;-0.946323;
28; 75; -182;18.75;51.5357;-72;-18;197.459;-1.18228;
29; 3; -200;18.2069;42.8621;-44;-3;200.762;-1.55685;
30; -41; -203;16.2333;34.6667;-40;1;207.867;-1.77032;
31; -81; -202;13.0968;27.0323;-18;-1;218.399;-1.95174;
32; -99; -203;9.59375;19.8438;-3;1;226.609;-2.0239;
33; -102; -202;6.21212;13.1212;3;-2;227.045;-2.03771;
34; -99; -204;3.11765;6.73529;0;1;227.509;-2.02198;
35; -99; -203;0.2;0.742857;7.68571;11.5714;226.609;-2.0239;
