time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -3; 131;-3;131;-14;8;131.001;1.59396;
2; -17; 139;-10;135;-15;6;140.006;1.69277;
3; -32; 145;-17.3333;138.333;-36;1;148.463;1.78828;
4; -68; 146;-30;140.25;-18;-3;161.042;2.00696;
5; -86; 143;-41.2;140.8;-25;-13;166.856;2.11253;
6; -111; 130;-52.8333;139;-18;-17;170.938;2.2778;
7; -129; 113;-63.7143;135.286;-8;-29;171.497;2.4225;
8; -137; 84;-72.875;128.875;5;-25;160.713;2.59186;
9; -132; 59;-79.4444;121.111;33;-28;144.603;2.72158;
10; -99; 31;-81.4;112.1;44;-3;103.763;2.83855;
11; -55; 28;-79;104.455;46;11;61.7322;2.67145;
12; -9; 39;-73.1667;99;41;21;39.9992;1.79863;
13; 32; 60;-65.0769;96;30;26;67.9533;1.08105;
14; 62; 86;-56;95.2857;13;23;105.971;0.946235;
15; 75; 109;-47.2667;96.2;-3;15;132.262;0.968187;
16; 72; 124;-39.8125;97.9375;-4;3;143.34;1.04482;
17; 68; 127;-33.4706;99.6471;-15;0;144.012;1.0793;
18; 53; 127;-28.6667;101.167;-7;-21;137.57;1.17558;
19; 46; 106;-24.7368;101.421;-7;-52;115.505;1.16151;
20; 39; 54;-21.55;99.05;1;-80;66.5627;0.945428;
21; 40; -26;-18.619;93.0952;0;-85;47.6973;-0.577375;
22; 40; -111;-15.9545;83.8182;3;-98;118.008;-1.2253;
23; 43; -209;-13.3913;71.087;6;-39;213.404;-1.36808;
24; 49; -248;-10.7917;57.7917;1;-18;252.822;-1.37589;
25; 50; -266;-8.36;44.84;2;-14;270.686;-1.38514;
26; 52; -280;-6.03846;32.3462;-2;-4;284.815;-1.38732;
27; 50; -284;-3.96296;20.6296;5;4;288.396;-1.39666;
28; 55; -280;-1.85714;9.89286;-2;4;285.378;-1.37698;
29; 53; -276;0.0344828;0.0344828;-5.7303e-315;-3;281.07;-1.38122;
