time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 91; 311;91;311;-15;-9;323.637;1.28841;
2; 76; 302;83.5;306.5;-20;-14;311.041;1.32667;
3; 56; 288;74.3333;300.333;-25;-19;293.06;1.38137;
4; 31; 269;63.5;292.5;-26;-27;270.507;1.45899;
5; 5; 242;51.8;282.4;-39;-55;241.854;1.5535;
6; -34; 187;37.5;266.5;-28;-49;190.035;1.75506;
7; -62; 138;23.2857;248.143;-16;-55;151.459;1.99847;
8; -78; 83;10.625;227.5;-19;-57;114.329;2.33145;
9; -97; 26;-1.33333;205.111;-16;-32;101.168;2.88354;
10; -113; -6;-12.5;184;-12;-30;113.986;-3.08733;
11; -125; -36;-22.7273;164;-4;-23;130.917;-2.86158;
12; -129; -59;-31.5833;145.417;-2;-29;142.672;-2.71386;
13; -131; -88;-39.2308;127.462;10;-23;158.594;-2.552;
14; -121; -111;-45.0714;110.429;24;-11;164.927;-2.40181;
15; -97; -122;-48.5333;94.9333;26;-9;156.515;-2.2459;
16; -71; -131;-49.9375;80.8125;37;-1;149.554;-2.0717;
17; -34; -132;-49;68.2941;43;2;136.691;-1.82836;
18; 9; -130;-45.7778;57.2778;29;4;130.439;-1.50803;
19; 38; -126;-41.3684;47.6316;29;6;131.546;-1.28424;
20; 67; -120;-35.95;39.25;29;15;137.199;-1.06743;
21; 96; -105;-29.6667;32.381;10;8;141.855;-0.835266;
22; 106; -97;-23.5;26.5;7;9;143.204;-0.745886;
23; 113; -88;-17.5652;21.5217;11;17;142.691;-0.666184;
24; 124; -71;-11.6667;17.6667;7;12;142.27;-0.523981;
25; 131; -59;-5.96;14.6;0;8;143.003;-0.42668;
26; 131; -51;-0.692308;12.0769;-8;10;139.882;-0.374593;
27; 123; -41;3.88889;10.1111;-28;7;128.935;-0.325095;
28; 95; -34;7.14286;8.53571;-44;3;100.193;-0.348151;
29; 51; -31;8.65517;7.17241;-50;-4;59.0806;-0.55599;
30; 1; -35;8.4;5.76667;-52;-12;35.1823;-1.56563;
31; -51; -47;6.48387;4.06452;-29;-9;70.0803;-2.40299;
32; -80; -56;3.78125;2.1875;-14;-8;98.4275;-2.53412;
33; -94; -64;0.818182;0.181818;-29;-31;114.498;-2.54654;
