time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -130; 179;-130;179;39;0;221.206;2.20223;
2; -91; 179;-110.5;179;44;2;200.668;2.04471;
3; -47; 181;-89.3333;179.667;42;4;186.716;1.82846;
4; -5; 185;-68.25;181;73;1;184.637;1.60102;
5; 68; 186;-41;182;23;0;197.422;1.22228;
6; 91; 186;-19;182.667;7;-1;206.412;1.11735;
7; 98; 185;-2.28571;183;0;0;208.688;1.0851;
8; 98; 185;10.25;183.25;-5;-2;208.688;1.0851;
9; 93; 183;19.4444;183.222;-12;-11;204.615;1.10214;
10; 81; 172;25.6;182.1;-29;-45;189.467;1.13243;
11; 52; 127;28;177.091;-43;-36;136.6;1.18485;
12; 9; 91;26.4167;169.917;-24;-36;90.9434;1.47807;
13; -15; 55;23.2308;161.077;-29;-27;56.7335;1.84897;
14; -44; 28;18.4286;151.571;-18;-28;52.4064;2.588;
15; -62; 0;13.0667;141.467;-8;-5;62.5805;-3.13444;
16; -70; -5;7.875;132.313;-2;-2;70.7889;-3.06456;
17; -72; -7;3.17647;124.118;0;2;72.96;-3.03934;
18; -72; -5;-1;116.944;2;3;72.7831;-3.06668;
19; -70; -2;-4.63158;110.684;6;7;70.6214;-3.10693;
20; -64; 5;-7.6;105.4;16;8;64.7392;3.07121;
21; -48; 13;-9.52381;101;32;3;50.1745;2.88873;
22; -16; 16;-9.81818;97.1364;28;-3;22.732;2.38812;
23; 12; 13;-8.86957;93.4783;29;-9;16.9708;0.832564;
24; 41; 4;-6.79167;89.75;22;-22;40.5769;0.0876654;
25; 63; -18;-4;85.44;21;-26;65.0899;-0.287352;
26; 84; -44;-0.615385;80.4615;10;-44;94.5232;-0.489548;
27; 94; -88;2.88889;74.2222;0;-32;128.648;-0.758057;
28; 94; -120;6.14286;67.2857;-11;-25;152.431;-0.911101;
29; 83; -145;8.7931;59.9655;-25;-23;167.177;-1.05524;
30; 58; -168;10.4333;52.3667;-27;-16;177.965;-1.24227;
31; 31; -184;11.0968;44.7419;-39;-13;186.939;-1.40734;
32; -8; -197;10.5;37.1875;-19;-3;197.634;-1.61422;
33; -27; -200;9.36364;30;-12;1;202.336;-1.70752;
34; -39; -199;7.94118;23.2647;-8;0;203.337;-1.76669;
35; -47; -199;6.37143;16.9143;-2;3;205.044;-1.80497;
36; -49; -196;4.83333;11;-13;5;202.607;-1.81801;
37; -62; -191;3.02703;5.54054;-28;3;201.416;-1.88672;
38; -90; -188;0.578947;0.447368;-6;0;209.086;-2.01885;
