time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -5; 141;-5;141;3;-3;140.494;1.60984;
2; -2; 138;-3.5;139.5;16;-13;137.41;1.58887;
3; 14; 125;2.33333;134.667;19;-15;125.119;1.46256;
4; 33; 110;10;128.5;10;-14;114.118;1.28186;
5; 43; 96;16.6;122;4;-21;104.433;1.15151;
6; 47; 75;21.6667;114.167;0;-21;87.7336;1.01196;
7; 47; 54;25.2857;105.571;-14;-20;70.8091;0.854066;
8; 33; 34;26.25;96.625;-37;-23;46.6047;0.798613;
9; -4; 11;22.8889;87.1111;-32;-17;11.3136;1.97831;
10; -36; -6;17;77.8;-26;-12;37.0783;-2.96228;
11; -62; -18;9.81818;69.0909;-42;13;65.1972;-2.85208;
12; -104; -5;0.333333;62.9167;-10;5;104.635;-3.08792;
13; -114; 0;-8.46154;58.0769;-11;7;114.486;-3.13624;
14; -125; 7;-16.7857;54.4286;-3;1;125.646;3.09074;
15; -128; 8;-24.2;51.3333;-1;2;128.696;3.08416;
16; -129; 10;-30.75;48.75;0;1;129.824;3.06922;
17; -129; 11;-36.5294;46.5294;10;0;129.9;3.06154;
18; -119; 11;-41.1111;44.5556;25;-9;119.935;3.05488;
19; -94; 2;-43.8947;42.3158;21;-7;94.4941;3.12691;
20; -73; -5;-45.35;39.95;33;-31;73.6979;-3.06536;
21; -40; -36;-45.0952;36.3333;23;-17;54.5843;-2.40636;
22; -17; -53;-43.8182;32.2727;20;-18;56.3917;-1.88603;
23; 3; -71;-41.7826;27.7826;55;-24;71.6571;-1.53568;
24; 58; -95;-37.625;22.6667;23;-3;111.579;-1.02924;
25; 81; -98;-32.88;17.84;33;7;127.308;-0.886083;
26; 114; -91;-27.2308;13.6538;23;12;145.873;-0.679023;
27; 137; -79;-21.1481;10.2222;9;9;158.034;-0.527957;
28; 146; -70;-15.1786;7.35714;-1;4;161.744;-0.451785;
29; 145; -66;-9.65517;4.82759;4;5;159.129;-0.431912;
30; 149; -61;-4.36667;2.63333;-3;1;160.789;-0.393248;
31; 146; -60;0.483871;0.612903;1;5;157.635;-0.394681;
