time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 135; 177;135;177;-13;2;221.9;0.918769;
2; 122; 179;128.5;178;-17;1;215.91;0.972274;
3; 105; 180;120.667;178.667;-13;0;207.673;1.04268;
4; 92; 180;113.5;179;-44;-4;201.435;1.09845;
5; 48; 176;100.4;178.4;-61;-5;181.736;1.30551;
6; -13; 171;81.5;177.167;-39;-8;170.901;1.649;
7; -52; 163;62.4286;175.143;-38;-14;170.609;1.88268;
8; -90; 149;43.375;171.875;-30;-11;173.723;2.11775;
9; -120; 138;25.2222;168.111;-21;-16;182.64;2.29022;
10; -141; 122;8.6;163.5;-33;-38;186.314;2.43207;
11; -174; 84;-8;156.273;-14;-38;193.262;2.69552;
12; -188; 46;-23;147.083;-12;-44;193.741;2.90517;
13; -200; 2;-36.6154;135.923;-8;-52;200.356;3.13471;
14; -208; -50;-48.8571;122.643;-2;-58;214.413;-2.90325;
15; -210; -108;-59.6;107.267;4;-55;236.741;-2.66493;
16; -206; -163;-68.75;90.375;13;-31;263.349;-2.47118;
17; -193; -194;-76.0588;73.6471;16;-25;274.34;-2.35292;
18; -177; -219;-81.6667;57.3889;10;-13;282.289;-2.25011;
19; -167; -232;-86.1579;42.1579;13;-10;286.565;-2.19443;
20; -154; -242;-89.55;27.95;54;-6;287.558;-2.1374;
21; -100; -248;-90.0476;14.8095;33;4;268.11;-1.95443;
22; -67; -244;-89;3.04545;40;8;253.724;-1.83947;
23; -27; -236;-86.3043;-7.34783;46;16;238.197;-1.68588;
24; 19; -220;-81.9167;-16.2083;60;24;221.408;-1.48647;
25; 79; -196;-75.48;-23.4;39;29;211.768;-1.19029;
26; 118; -167;-68.0385;-28.9231;56;69;204.788;-0.958816;
27; 174; -98;-59.0741;-31.4815;11;28;199.7;-0.516511;
28; 185; -70;-50.3571;-32.8571;10;33;197.693;-0.365299;
29; 195; -37;-41.8966;-33;5;40;198.251;-0.190925;
30; 200; 3;-33.8333;-31.8;6;51;199.663;0.0119123;
31; 206; 54;-26.0968;-29.0323;-13;58;212.463;0.253957;
32; 193; 112;-19.25;-24.625;-17;27;222.528;0.524193;
33; 176; 139;-13.3333;-19.6667;-24;21;223.609;0.667266;
34; 152; 160;-8.47059;-14.3824;-28;10;219.997;0.810245;
35; 124; 170;-4.68571;-9.11429;-22;3;209.709;0.940209;
36; 102; 173;-1.72222;-4.05556;-27;-4;200.117;1.038;
37; 75; 169;0.351351;0.621622;1.91938e-023;4.01396e-057;184.184;1.1535;
