time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -39; 73;-39;73;2;0;82.8712;2.06822;
2; -37; 73;-38;73;1;1;81.9357;2.04676;
3; -36; 74;-37.3333;73.3333;1;0;82.3774;2.03041;
4; -35; 74;-36.75;73.5;0;1;81.9387;2.01947;
5; -35; 75;-36.4;73.8;-4;0;82.8409;2.01424;
6; -39; 75;-36.8333;74;5;-2;84.6342;2.05694;
7; -34; 73;-36.4286;73.8571;29;-11;80.6053;2.01368;
8; -5; 62;-32.5;72.375;9;-12;62.0765;1.66021;
9; 4; 50;-28.4444;69.8889;11;-13;49.9484;1.50153;
10; 15; 37;-24.1;66.6;9;-14;39.5645;1.19673;
11; 24; 23;-19.7273;62.6364;3;-9;32.732;0.771819;
12; 27; 14;-15.8333;58.5833;-9;-10;29.8531;0.481625;
13; 18; 4;-13.2308;54.3846;-20;-8;17.872;0.215895;
14; -2; -4;-12.4286;50.2143;-41;-6;4.88538;-2.11824;
15; -43; -10;-14.4667;46.2;-41;-3;44.7151;-2.91211;
16; -84; -13;-18.8125;42.5;-27;4;85.5627;-2.98704;
17; -111; -9;-24.2353;39.4706;-11;6;111.919;-3.05955;
18; -122; -3;-29.6667;37.1111;-9;1;122.584;-3.11572;
19; -131; -2;-35;35.0526;0;-2;131.561;-3.12509;
20; -131; -4;-39.8;33.1;5;2;131.609;-3.10989;
21; -126; -2;-43.9048;31.4286;2;0;126.561;-3.12443;
22; -124; -2;-47.5455;29.9091;5;-7;124.562;-3.12416;
23; -119; -9;-50.6522;28.2174;33;-9;119.894;-3.06502;
24; -86; -18;-52.125;26.2917;42;-22;88.43;-2.93463;
25; -44; -40;-51.8;23.64;40;-19;59.9817;-2.40775;
26; -4; -59;-49.9615;20.4615;53;-11;59.3456;-1.64742;
27; 49; -70;-46.2963;17.1111;52;-3;85.2767;-0.966438;
28; 101; -73;-41.0357;13.8929;43;8;124.281;-0.629523;
29; 144; -65;-34.6552;11.1724;22;9;157.567;-0.426417;
30; 166; -56;-27.9667;8.93333;3;4;174.732;-0.327283;
31; 169; -52;-21.6129;6.96774;1;-1;176.351;-0.300333;
32; 170; -53;-15.625;5.09375;1;0;177.603;-0.304046;
33; 171; -53;-9.9697;3.33333;2;1;178.558;-0.302369;
34; 173; -52;-4.58824;1.70588;2;0;180.176;-0.293765;
35; 175; -52;0.542857;0.171429;-8.11429;3.97143;182.091;-0.290585;
