time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 96; 145;96;145;-4;2;173.045;0.989458;
2; 92; 147;94;146;-8;-1;172.577;1.0152;
3; 84; 146;90.6667;146;-10;-2;167.625;1.0526;
4; 74; 144;86.5;145.5;-12;-3;161.118;1.10039;
5; 62; 141;81.6;144.6;-16;0;153.29;1.16134;
6; 46; 141;75.6667;144;-12;0;147.651;1.26091;
7; 34; 141;69.7143;143.571;-17;-7;144.445;1.34011;
8; 17; 134;63.125;142.375;-24;-8;134.576;1.45143;
9; -7; 126;55.3333;140.556;-26;-8;125.871;1.63419;
10; -33; 118;46.5;138.3;-21;-11;122.427;1.85199;
11; -54; 107;37.3636;135.455;-36;-10;119.957;2.04685;
12; -90; 97;26.75;132.25;-31;-11;132.708;2.32611;
13; -121; 86;15.3846;128.692;-22;-8;149.024;2.52956;
14; -143; 78;4.07143;125.071;-11;-8;163.564;2.64714;
15; -154; 70;-6.46667;121.4;-11;-6;169.893;2.71938;
16; -165; 64;-16.375;117.813;-21;-24;177.749;2.77556;
17; -186; 40;-26.3529;113.235;-17;-10;191.125;2.93279;
18; -203; 30;-36.1667;108.611;-7;-11;206.113;2.99739;
19; -210; 19;-45.3158;103.895;-5;-5;211.794;3.05357;
20; -215; 14;-53.8;99.4;-6;-10;216.403;3.07862;
21; -221; 4;-61.7619;94.8571;-1;-7;222.003;3.12529;
22; -222; -3;-69.0455;90.4091;-1;-22;222.999;-3.12643;
23; -223; -25;-75.7391;85.3913;0;-7;225.407;-3.02875;
24; -223; -32;-81.875;80.5;1;-10;226.302;-2.99801;
25; -222; -42;-87.48;75.6;2;-4;226.966;-2.95376;
26; -220; -46;-92.5769;70.9231;5;-4;225.789;-2.9347;
27; -215; -50;-97.1111;66.4444;3;-2;221.772;-2.91241;
28; -212; -52;-101.214;62.2143;4;-17;219.321;-2.90043;
29; -208; -69;-104.897;57.6897;13;-12;220.19;-2.82103;
30; -195; -81;-107.9;53.0667;7;-6;212.2;-2.74799;
31; -188; -87;-110.484;48.5484;8;-8;208.198;-2.70847;
32; -180; -95;-112.656;44.0625;19;-6;204.571;-2.65654;
33; -161; -101;-114.121;39.6667;15;-8;191.086;-2.58234;
34; -146; -109;-115.059;35.2941;27;-6;183.209;-2.5018;
35; -119; -115;-115.171;31;21;-4;166.453;-2.3757;
36; -98; -119;-114.694;26.8333;22;-5;155.073;-2.263;
37; -76; -124;-113.649;22.7568;19;-4;146.273;-2.12496;
38; -57; -128;-112.158;18.7895;17;-9;140.864;-1.99496;
39; -40; -137;-110.308;14.7949;23;-4;143.362;-1.86064;
40; -17; -141;-107.975;10.9;26;-2;142.519;-1.69725;
41; 9; -143;-105.122;7.14634;14;3;143.606;-1.51488;
42; 23; -140;-102.071;3.64286;12;4;142.099;-1.41516;
43; 35; -136;-98.8837;0.395349;24;4;140.562;-1.32629;
44; 59; -132;-95.2955;-2.61364;17;-3;144.54;-1.15769;
45; 76; -135;-91.4889;-5.55556;8;3;154.781;-1.06475;
46; 84; -132;-87.6739;-8.30435;10;18;156.263;-1.01064;
47; 94; -114;-83.8085;-10.5532;9;4;147.435;-0.887999;
48; 103; -110;-79.9167;-12.625;17;4;150.311;-0.824714;
49; 120; -106;-75.8367;-14.5306;12;4;159.638;-0.72936;
50; 132; -102;-71.68;-16.28;8;7;166.283;-0.663285;
51; 140; -95;-67.5294;-17.8235;13;10;168.6;-0.601315;
52; 153; -85;-63.2885;-19.1154;11;28;174.362;-0.511724;
53; 164; -57;-59;-19.8302;3;7;172.83;-0.338435;
54; 167; -50;-54.8148;-20.3889;7;14;173.502;-0.294624;
55; 174; -36;-50.6545;-20.6727;7;10;176.81;-0.207247;
56; 181; -26;-46.5179;-20.7679;4;6;181.949;-0.145507;
57; 185; -20;-42.4561;-20.7544;0;3;185.152;-0.110304;
58; 185; -17;-38.5345;-20.6897;-4;17;184.845;-0.0941722;
59; 181; 0;-34.8136;-20.339;-2;10;180.027;-0.00211957;
60; 179; 10;-31.25;-19.8333;-1;9;178.286;0.0539756;
61; 178; 19;-27.8197;-19.1967;-1;8;178.003;0.104788;
62; 177; 27;-24.5161;-18.4516;-3;10;178.028;0.150081;
63; 174; 37;-21.3651;-17.5714;-2;5;176.859;0.208558;
64; 172; 42;-18.3438;-16.6406;-11;19;176.017;0.238706;
65; 161; 61;-15.5846;-15.4462;-4;9;171.123;0.3621;
66; 157; 70;-12.9697;-14.1515;-4;5;170.854;0.419687;
67; 153; 75;-10.4925;-12.8209;-8;6;169.351;0.456281;
68; 145; 81;-8.20588;-11.4412;-5;3;165.054;0.510296;
69; 140; 84;-6.05797;-10.058;-9;5;162.235;0.541491;
70; 131; 89;-4.1;-8.64286;-19;7;157.353;0.59823;
71; 112; 96;-2.46479;-7.16901;-16;5;146.526;0.710974;
72; 96; 101;-1.09722;-5.66667;-18;5;138.398;0.813973;
73; 78; 106;-0.0136986;-4.13699;-25;5;130.722;0.940683;
74; 53; 111;0.702703;-2.58108;-26;0;122.242;1.13117;
75; 27; 111;1.05333;-1.06667;-32;-2;113.639;1.33972;
76; -5; 109;0.973684;0.381579;0;0;108.783;1.62574;
