time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 51; 144;51;144;-10;5;151.981;1.2341;
2; 41; 149;46;146.5;-15;3;153.797;1.30627;
3; 26; 152;39.3333;148.333;-17;-3;153.531;1.40584;
4; 9; 149;31.75;148.5;-29;1;148.674;1.51554;
5; -20; 150;21.4;148.8;-34;-11;150.886;1.70902;
6; -54; 139;8.83333;147.167;-34;-20;148.894;1.94763;
7; -88; 119;-5;143.143;-47;-24;148.032;2.21405;
8; -135; 95;-21.25;137.125;-32;-28;165.406;2.53386;
9; -167; 67;-37.4444;129.333;-16;-27;180.468;2.76453;
10; -183; 40;-52;120.4;-30;-58;187.975;2.93017;
11; -213; -18;-66.6364;107.818;2;-21;214.593;-3.05503;
12; -211; -39;-78.6667;95.5833;-10;-13;215.451;-2.95697;
13; -221; -52;-89.6154;84.2308;18;-45;227.931;-2.90894;
14; -203; -97;-97.7143;71.2857;17;-24;225.935;-2.69514;
15; -186; -121;-103.6;58.4667;26;-23;222.857;-2.56469;
16; -160; -144;-107.125;45.8125;44;-21;216.215;-2.40932;
17; -116; -165;-107.647;33.4118;43;-16;202.602;-2.18517;
18; -73; -181;-105.722;21.5;42;-7;195.975;-1.95684;
19; -31; -188;-101.789;10.4737;48;0;191.214;-1.73782;
20; 17; -188;-95.85;0.55;39;2;189.248;-1.48503;
21; 56; -186;-88.619;-8.33333;30;6;194.551;-1.28306;
22; 86; -180;-80.6818;-16.1364;34;11;199.65;-1.12985;
23; 120; -169;-71.9565;-22.7826;22;18;207.266;-0.958;
24; 142; -151;-63.0417;-28.125;27;29;207.144;-0.820709;
25; 169; -122;-53.76;-31.88;45;46;208.12;-0.629642;
26; 214; -76;-43.4615;-33.5769;5;18;226.537;-0.344712;
27; 219; -58;-33.7407;-34.4815;0;15;225.93;-0.262156;
28; 219; -43;-24.7143;-34.7857;-9;23;222.514;-0.197001;
29; 210; -20;-16.6207;-34.2759;-18;40;210.218;-0.0979248;
30; 192; 20;-9.66667;-32.4667;-30;49;192.197;0.101358;
31; 162; 69;-4.12903;-29.1935;-50;52;175.14;0.401518;
32; 112; 121;-0.5;-24.5;-45;14;163.937;0.82525;
33; 67; 135;1.54545;-19.6667;-36;7;149.866;1.1132;
34; 31; 142;2.41176;-14.9118;-27;0;144.638;1.36038;
35; 4; 142;2.45714;-10.4286;-17;-2;141.484;1.5481;
36; -13; 140;2.02778;-6.25;-6;-3;140.128;1.66936;
37; -19; 137;1.45946;-2.37838;-5;-28;137.875;1.71483;
38; -24; 109;0.789474;0.552632;237;-24;111.245;1.79552;
