time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 23; 132;23;132;-6;6;133.141;1.4011;
2; 17; 138;20;135;-7;6;138.215;1.45124;
3; 10; 144;16.6667;138;-15;3;143.542;1.50467;
4; -5; 147;11.25;140.25;-16;0;146.333;1.60849;
5; -21; 147;4.8;141.6;-34;-4;147.803;1.71688;
6; -55; 143;-5.16667;141.833;-16;-6;152.679;1.94293;
7; -71; 137;-14.5714;141.143;-22;-10;153.859;2.05421;
8; -93; 127;-24.375;139.375;-16;-11;157.094;2.2084;
9; -109; 116;-33.7778;136.778;-9;-25;158.969;2.33077;
10; -118; 91;-42.2;132.2;-4;-29;148.952;2.49088;
11; -122; 62;-49.4545;125.818;-2;-40;136.962;2.67813;
12; -124; 22;-55.6667;117.167;18;-30;126.311;2.97273;
13; -106; -8;-59.5385;107.538;37;-12;106.875;-3.05943;
14; -69; -20;-60.2143;98.4286;30;5;72.5513;-2.85123;
15; -39; -15;-58.8;90.8667;36;22;42.5455;-2.76183;
16; -3; 7;-55.3125;85.625;27;29;7.15159;2.08449;
17; 24; 36;-50.6471;82.7059;22;43;42.3395;0.982794;
18; 46; 79;-45.2778;82.5;6;26;90.4912;1.04413;
19; 52; 105;-40.1579;83.6842;4;20;116.251;1.11198;
20; 56; 125;-35.35;85.75;-4;7;136.057;1.15074;
21; 52; 132;-31.1905;87.9524;-4;1;140.967;1.19691;
22; 48; 133;-27.5909;90;-2;-1;140.497;1.22602;
23; 46; 132;-24.3913;91.8261;3;-24;138.888;1.23714;
24; 49; 108;-21.3333;92.5;-5;-51;117.681;1.14614;
25; 44; 57;-18.72;91.08;-7;-72;71.0821;0.912503;
26; 37; -15;-16.5769;87;-1;-83;39.7485;-0.408006;
27; 36; -98;-14.6296;80.1481;-4;-104;104.953;-1.22589;
28; 32; -202;-12.9643;70.0714;3;-44;205.201;-1.41675;
29; 35; -246;-11.3103;59.1724;12;-22;249.169;-1.43195;
30; 47; -268;-9.36667;48.2667;7;-14;272.762;-1.39953;
31; 54; -282;-7.32258;37.6129;11;-7;287.785;-1.38386;
32; 65; -289;-5.0625;27.4063;-2;-1;296.86;-1.35182;
33; 63; -290;-3;17.7879;-2;5;297.41;-1.35912;
34; 61; -285;-1.11765;8.88235;-5;10;292.102;-1.36222;
35; 56; -275;0.514286;0.771429;-6;18;281.298;-1.37225;
