time;row_1;row_2;
     1;   -1.7803;   -0.6215;
     2;   -1.3419;    0.5893;
     3;   -1.8501;    0.8833;
     4;   -1.4433;    1.0456;
     5;   -0.8822;    1.4093;
     6;    0.2834;    0.8475;
     7;    0.4132;    1.8550;
     8;    0.1587;    1.9213;
     9;   -0.5051;    0.5754;
    10;   -1.4955;   -0.5346;
    11;   -0.0991;    0.0229;
    12;   -0.9884;    0.3373;
    13;    0.3234;   -0.0210;
    14;    1.4194;    0.3730;
    15;    1.5234;    0.7939;
    16;    1.6452;    1.1601;
    17;    2.1118;    0.3968;
    18;    1.7555;    0.3806;
    19;    1.2034;    0.7875;
    20;    0.7432;    1.5374;
    21;    1.1659;    0.9568;
    22;    0.8291;    1.0890;
    23;    0.0631;    1.5876;
    24;    1.0899;    1.9333;
    25;    1.4078;    1.9677;
    26;    0.4562;    0.8976;
    27;    1.0846;   -0.3743;
    28;    1.4072;    0.8779;
    29;    1.8830;   -0.3343;
    30;    2.4212;    0.8868;
    31;    1.2700;    0.7906;
    32;   -0.0394;   -0.0519;
    33;    0.8299;    0.2922;
    34;    0.4067;   -0.5800;
    35;   -0.1124;    0.6061;
    36;   -0.0567;    1.4310;
    37;    0.2445;    0.3732;
    38;    0.2502;    1.5654;
    39;   -0.0063;    1.2038;
    40;   -1.3107;    0.5579;
    41;   -1.0323;    1.4238;
    42;   -0.7868;    1.4701;
    43;    0.0348;    1.7415;
    44;    0.2097;    1.4694;
    45;    0.2595;    1.1041;
    46;    0.2394;    0.5662;
    47;    0.2967;    1.8522;
    48;    0.7441;    1.9827;
    49;    0.1626;    0.8552;
    50;    1.4191;    0.7516;
    51;    1.2289;   -2.0298;
    52;    1.1888;   -1.3109;
    53;    1.1593;   -1.0020;
    54;    1.1738;   -1.0093;
    55;    1.1253;   -0.8450;
    56;    0.9987;   -0.8266;
    57;    0.9477;   -0.9321;
    58;    0.6847;   -0.9620;
    59;    0.6117;   -0.9783;
    60;    0.5788;   -0.9718;
    61;    0.4908;   -0.8947;
    62;    0.3003;   -0.8059;
    63;    0.1884;   -0.7040;
    64;    0.1129;   -0.5884;
    65;    0.0633;   -0.3903;
    66;   -0.0696;   -0.1640;
    67;   -0.3468;    0.0090;
    68;   -0.4913;    0.0047;
    69;   -0.7610;    0.1796;
    70;   -0.7362;    0.5637;
    71;   -0.8674;    0.7786;
    72;   -1.0456;    1.0602;
    73;   -1.0857;    1.2111;
    74;   -0.9489;    1.3760;
    75;   -1.1151;    1.4722;
    76;   -1.2357;    1.5174;
    77;   -1.2859;    1.6133;
    78;   -1.1033;    1.7576;
    79;   -1.6045;   -1.5599;
    80;   -1.3637;   -1.2910;
    81;   -1.0198;   -1.5536;
    82;   -1.6247;   -1.2159;
    83;   -1.1309;   -1.5718;
    84;   -0.9880;   -1.4462;
    85;   -1.3383;   -0.5928;
    86;   -0.9972;    0.5694;
    87;   -0.1593;    0.7159;
    88;   -0.0860;    0.9770;
    89;    0.0553;    1.9913;
    90;    1.1937;    0.9527;
    91;    1.2131;   -0.4448;
    92;   -0.0840;   -1.7913;
    93;   -0.5250;   -1.3752;
    94;   -1.1504;    0.0189;
    95;   -1.6058;   -0.5640;
    96;   -1.8491;   -0.7528;
    97;   -1.0873;   -1.0364;
    98;   -1.0355;   -1.1350;
    99;    0.2624;   -1.7268;
   100;    0.8611;   -1.9021;
   101;    0.0948;   -0.8746;
   102;    0.3240;   -1.8708;
   103;    0.3893;   -1.9455;
   104;    1.0242;   -1.8113;
   105;    0.8075;   -2.4510;
   106;    0.2693;   -1.3511;
   107;   -1.0054;   -1.3989;
   108;   -0.5840;   -0.8633;
   109;   -0.0545;    0.3076;
   110;    1.2574;    1.6330;
   111;    0.9308;    1.3512;
   112;    1.3009;    0.7227;
   113;    0.1171;    1.7022;
   114;    1.4242;    1.7099;
   115;    1.7317;    1.4082;
   116;    0.9345;    0.9181;
   117;   -0.0679;    1.0246;
   118;    0.3214;    0.4829;
   119;    0.7979;   -0.8053;
   120;   -0.4912;   -1.2253;
