time;row_1;row_2;
     1;   -0.3180;    0.3917;
     2;   -0.4958;    1.7381;
     3;   -0.3486;    1.4207;
     4;   -1.1210;    1.1489;
     5;   -0.6482;    0.5604;
     6;   -0.0952;   -0.5700;
     7;   -0.1372;   -0.4513;
     8;   -0.5750;    0.8783;
     9;    0.7065;    0.9230;
    10;    1.4367;    1.0916;
    11;    1.8101;    1.7784;
    12;    1.6644;    1.8069;
    13;    1.6120;    0.7592;
    14;    0.4445;    1.1021;
    15;    0.4369;    0.3603;
    16;   -0.3611;   -0.5756;
    17;   -0.1886;   -1.8521;
    18;   -0.9217;   -1.5841;
    19;   -1.2372;   -1.2741;
    20;   -0.4044;   -1.1332;
    21;   -1.7972;   -0.4397;
    22;   -0.5511;   -1.6068;
    23;    0.1203;   -0.9299;
    24;   -1.1296;   -0.4978;
    25;   -0.8753;    0.0424;
    26;   -0.0358;   -0.2813;
    27;   -1.1019;    0.2127;
    28;   -1.7518;   -1.1563;
    29;   -1.0243;    0.1458;
    30;   -0.3233;   -1.0522;
    31;    0.2166;   -0.4474;
    32;    0.3552;   -0.6048;
    33;    0.4961;   -1.4120;
    34;   -0.2565;   -0.6943;
    35;   -0.0913;   -0.3495;
    36;   -1.3792;    0.3000;
    37;   -1.2821;   -0.2808;
    38;   -0.2066;   -0.0044;
    39;    1.0678;   -0.2099;
    40;    0.6664;   -1.6012;
    41;   -0.4732;   -1.5028;
    42;    0.2098;   -0.8651;
    43;   -1.0807;   -1.7395;
    44;   -1.4646;   -0.6171;
    45;   -0.9632;   -1.5551;
    46;   -1.4170;   -0.9224;
    47;   -0.5971;   -0.4323;
    48;   -1.3697;    0.6532;
    49;   -0.7243;   -0.4808;
    50;   -0.4791;    0.4506;
    51;    0.3889;    1.6491;
    52;   -0.0006;    1.7523;
    53;   -1.0085;    0.6962;
    54;   -0.4841;    1.4431;
    55;   -0.5801;    1.1666;
    56;   -0.4931;   -0.0557;
    57;   -0.3304;    0.2762;
    58;    0.0209;    0.6795;
    59;    1.1280;    1.9044;
    60;   -0.0128;    0.6981;
    61;    0.6571;   -0.6008;
    62;    1.7430;    0.1748;
    63;    0.3746;   -0.5980;
    64;    1.1773;   -0.5653;
    65;    0.5302;   -1.2795;
    66;    1.8827;   -0.0940;
    67;    2.3805;   -0.4663;
    68;    1.7628;   -0.0456;
    69;    0.5871;    0.0577;
    70;    1.0104;   -2.2543;
    71;    1.0033;   -1.7326;
    72;    1.1421;   -1.3962;
    73;    1.0700;   -1.2946;
    74;    0.8560;   -1.1935;
    75;    0.8132;   -1.1112;
    76;    0.7072;   -0.9985;
    77;    0.5730;   -0.8835;
    78;    0.3611;   -0.8216;
    79;    0.0776;   -0.6401;
    80;   -0.2790;   -0.2820;
    81;   -0.3471;   -0.0548;
    82;   -0.5233;    0.1447;
    83;   -0.4733;    0.5272;
    84;   -0.4558;    0.6580;
    85;   -0.7396;    0.8577;
    86;   -0.8053;    1.2584;
    87;   -0.7489;    1.6445;
    88;   -0.8318;    1.7879;
    89;   -0.6783;    1.8984;
    90;   -0.6972;    2.0802;
    91;    1.3777;    1.4216;
    92;    1.2153;    0.8080;
    93;    0.2352;    1.0561;
    94;    0.0084;    0.1431;
    95;    1.1866;    0.4339;
    96;    0.9517;    1.2530;
    97;    1.1134;    0.9689;
    98;    0.1098;   -0.3906;
    99;    0.8810;   -0.5130;
   100;    1.7007;    0.6354;
   101;    1.6361;    0.1857;
   102;    1.8270;    0.3956;
   103;    2.1600;    0.4823;
   104;    1.0834;    1.2802;
   105;    0.2070;    0.7040;
   106;   -0.3599;    0.5641;
   107;    0.5160;    1.8783;
   108;    0.2439;    0.7069;
   109;    0.2802;   -0.2134;
   110;    1.5533;   -1.2653;
   111;    0.1549;   -0.5029;
   112;   -1.2147;    0.1811;
   113;   -1.1127;   -0.3456;
   114;   -0.1387;   -0.7757;
   115;   -1.5316;   -0.5356;
   116;   -0.5125;    0.4772;
   117;   -1.4357;   -0.0473;
   118;   -0.5074;    0.7633;
   119;   -1.0714;    0.8636;
   120;   -1.7871;    1.8542;
