time;row_1;row_2;row_3;
   1;    0.0190;   -0.0907;    0.8546;
   2;    0.0352;   -0.1368;    1.1038;
   3;    0.0589;   -0.1925;    1.2722;
   4;    0.0918;   -0.2575;    1.3397;
   5;    0.1362;   -0.3307;    1.3165;
   6;    0.1933;   -0.4084;    1.2306;
   7;    0.2634;   -0.4855;    1.1122;
   8;    0.3455;   -0.5560;    0.9818;
   9;    0.4390;   -0.6133;    0.8509;
  10;    0.5436;   -0.6517;    0.7307;
  11;    0.6592;   -0.6666;    0.6322;
  12;    0.7851;   -0.6555;    0.5590;
  13;    0.9199;   -0.6178;    0.5092;
  14;    1.0620;   -0.5543;    0.4841;
  15;    1.2099;   -0.4666;    0.4852;
  16;    1.3617;   -0.3562;    0.5014;
  17;    1.5136;   -0.2244;    0.5115;
  18;    1.6589;   -0.0732;    0.5054;
  19;    1.7893;    0.0931;    0.4923;
  20;    1.8962;    0.2679;    0.4853;
  21;    1.9733;    0.4433;    0.4866;
  22;    2.0166;    0.6129;    0.4896;
  23;    2.0239;    0.7720;    0.4844;
  24;    1.9952;    0.9170;    0.4585;
  25;    1.9322;    1.0437;    0.4035;
  26;    1.8390;    1.1482;    0.3301;
  27;    1.7209;    1.2279;    0.2656;
  28;    1.5832;    1.2830;    0.2314;
  29;    1.4298;    1.3162;    0.2262;
  30;    1.2625;    1.3311;    0.2324;
  31;    1.0818;    1.3307;    0.2283;
  32;    0.8885;    1.3168;    0.1983;
  33;    0.6849;    1.2909;    0.1439;
  34;    0.4749;    1.2544;    0.0887;
  35;    0.2635;    1.2090;    0.0611;
  36;    0.0555;    1.1553;    0.0692;
  37;   -0.1461;    1.0927;    0.0985;
  38;   -0.3404;    1.0195;    0.1319;
  39;   -0.5274;    0.9349;    0.1605;
  40;   -0.7071;    0.8384;    0.1784;
  41;   -0.8785;    0.7299;    0.1799;
  42;   -1.0404;    0.6096;    0.1659;
  43;   -1.1919;    0.4788;    0.1439;
  44;   -1.3318;    0.3403;    0.1190;
  45;   -1.4593;    0.1977;    0.0918;
  46;   -1.5734;    0.0533;    0.0639;
  47;   -1.6731;   -0.0916;    0.0392;
  48;   -1.7577;   -0.2362;    0.0214;
  49;   -1.8271;   -0.3789;    0.0104;
  50;   -1.8808;   -0.5182;    0.0046;
  51;   -1.9179;   -0.6540;    0.0018;
  52;   -1.9362;   -0.7870;    0.0006;
  53;   -1.9332;   -0.9175;    0.0002;
  54;   -1.9074;   -1.0443;    0.0000;
  55;   -1.8579;   -1.1651;    0.0000;
  56;   -1.7842;   -1.2764;    0.0000;
  57;   -1.6851;   -1.3743;    0.0000;
  58;   -1.5587;   -1.4542;    0.0000;
  59;   -1.4036;   -1.5108;    0.0000;
  60;   -1.2200;   -1.5402;    0.0000;
  61;   -1.0099;   -1.5403;    0.0000;
  62;   -0.7768;   -1.5124;    0.0000;
  63;   -0.5250;   -1.4600;    0.0000;
  64;   -0.2603;   -1.3874;    0.0000;
  65;    0.0095;   -1.2989;    0.0000;
  66;    0.2749;   -1.1985;    0.0000;
  67;    0.5274;   -1.0898;    0.0000;
  68;    0.7619;   -0.9766;    0.0000;
  69;    0.9776;   -0.8620;    0.0000;
  70;    1.1769;   -0.7470;   -0.0000;
  71;    1.3642;   -0.6308;   -0.0000;
  72;    1.5447;   -0.5104;   -0.0000;
  73;    1.7230;   -0.3825;   -0.0000;
  74;    1.9016;   -0.2439;   -0.0000;
  75;    2.0790;   -0.0930;   -0.0000;
  76;    2.2494;    0.0700;   -0.0000;
  77;    2.4029;    0.2417;   -0.0000;
  78;    2.5267;    0.4160;   -0.0003;
  79;    2.6076;    0.5852;   -0.0018;
  80;    2.6341;    0.7410;   -0.0090;
  81;    2.5986;    0.8749;   -0.0354;
  82;    2.4984;    0.9794;   -0.1123;
  83;    2.3363;    1.0486;   -0.2908;
  84;    2.1198;    1.0805;   -0.6229;
  85;    1.8615;    1.0763;   -1.1222;
  86;    1.5793;    1.0414;   -1.7340;
  87;    1.2977;    0.9845;   -2.3462;
  88;    1.0477;    0.9177;   -2.8371;
  89;    0.8602;    0.8545;   -3.1255;
  90;    0.7526;    0.8058;   -3.2010;
  91;    0.7177;    0.7758;   -3.1220;
  92;    0.7273;    0.7617;   -2.9810;
  93;    0.7507;    0.7571;   -2.8547;
  94;    0.7694;    0.7565;   -2.7755;
  95;    0.7792;    0.7568;   -2.7381;
  96;    0.7830;    0.7570;   -2.7245;
  97;    0.7841;    0.7571;   -2.7206;
  98;    0.7844;    0.7571;   -2.7198;
  99;    0.7844;    0.7571;   -2.7196;
 100;    0.7844;    0.7571;   -2.7196;
 101;    0.7844;    0.7571;   -2.7196;
 102;    0.7844;    0.7571;   -2.7196;
 103;    0.7844;    0.7570;   -2.7193;
 104;    0.7839;    0.7566;   -2.7177;
 105;    0.7817;    0.7545;   -2.7101;
 106;    0.7737;    0.7467;   -2.6824;
 107;    0.7506;    0.7244;   -2.6021;
 108;    0.6978;    0.6735;   -2.4193;
 109;    0.6029;    0.5819;   -2.0904;
 110;    0.4681;    0.4517;   -1.6227;
