time;row_1;row_2;row_3;row_4;
1;-232.2;296.4;323.606;2.28419;
2;-183.2;298.2;295.385;2.15441;
3;-138.6;300.2;275.159;2.01469;
4;-104.4;301.2;263.244;1.89545;
5;-87.2;302.8;259.818;1.8307;
6;-85.4;302;258.587;1.82476;
7;-26.2;297.4;245.76;1.59427;
8;23;283.4;235.728;1.3855;
9;62.2;259;223.155;1.19148;
10;87.8;221.6;201.438;1.00358;
11;97.2;168.8;165.975;0.783104;
12;91.4;99;121.419;0.400084;
13;80.2;18.4;106;-0.319639;
14;67;-65.2;145.985;-0.928665;
15;19.2;-104.6;161.254;-1.32249;
16;-22;-143;194.714;-1.57886;
17;-50.2;-176.2;229.844;-1.70068;
18;-61.4;-199.2;254.231;-1.73265;
19;-55;-210.4;264.378;-1.70193;
20;-42;-209;261.598;-1.65334;
21;-23.6;-193.4;245.128;-1.58373;
22;1;-162.2;214.979;-1.47094;
23;-35.8;-120.6;172.992;-1.65976;
24;-54;-75.2;131.272;-1.82939;
25;23.4;-73.4;132.563;-1.23381;
26;117.6;-71.6;185.087;-0.72912;
