time;row_1;row_2;row_3;row_4;
1;-97.8;353.6;370.228;1.89813;
2;-55.4;353.6;358.849;1.78602;
3;-20.2;354;353.407;1.68831;
4;-24.4;351.2;351.148;1.70113;
5;-40.8;344.6;347.158;1.75046;
6;-68;331.4;340.279;1.83614;
7;-50.6;312;317.211;1.79924;
8;-38.4;287.8;290.947;1.77723;
9;-38;260;263.709;1.79736;
10;-45.8;230;236.662;1.85799;
11;-63.2;200.4;214.673;1.97504;
12;-84.2;174.4;201.207;2.12236;
13;-105.2;148.4;192.662;2.28665;
14;-93.4;124.8;167.24;2.32603;
15;-77;102.8;140.016;2.34845;
16;-53;83.2;109.262;2.31779;
17;-24.2;65;76.8421;2.20346;
18;10.8;45.6;43.8303;1.81121;
19;49.4;20.6;33.1947;0.557767;
20;87.4;-12.2;67.894;-0.22625;
21;124;-55.4;118.214;-0.517003;
22;152.6;-105.4;170.334;-0.69005;
23;175;-158.4;222.942;-0.809717;
24;186.8;-212.6;271.86;-0.915992;
25;186.6;-265;314.937;-1.018;
26;175.2;-312.8;351.36;-1.11721;
27;153.2;-354.8;381.388;-1.21748;
28;122.4;-390.6;406.422;-1.31924;
29;86;-415.6;423.61;-1.41731;
30;84.4;-428.8;436.425;-1.42556;
31;70.8;-439.2;444.999;-1.45919;
32;33.6;-446.2;449.4;-1.54328;
33;-17.8;-446.4;451.122;-1.65744;
