time;row_1;row_2;row_3;row_4;
1;-108;330.8;352.979;1.99983;
2;-72;334.2;342.801;1.90004;
3;-44.2;339.8;340.275;1.81731;
4;-59.8;338.8;343.456;1.86208;
5;-85.2;333.6;346.733;1.93663;
6;-117.6;319.2;346.689;2.03894;
7;-107.8;301.2;326.204;2.03702;
8;-104.2;273.4;299.896;2.06798;
9;-110;238.6;272.94;2.14755;
10;-123.4;201.2;250.898;2.27394;
11;-144.6;159.8;236.949;2.45617;
12;-165.8;120;232.416;2.64765;
13;-183.2;80;232.865;2.83542;
14;-161.6;47.6;203.966;2.95525;
15;-131.6;18.8;170.672;3.0889;
16;-96;-2;135.352;-3.05421;
17;-56.6;-16.6;99.0226;-2.8716;
18;-13;-23.4;61.5623;-2.57177;
19;32.6;-26.4;36.7447;-1.74131;
20;78.2;-31.2;56.8467;-0.805887;
21;127.2;-40.6;101.733;-0.518443;
22;172.8;-56.6;149.523;-0.460234;
23;212.4;-78.4;194.695;-0.470214;
24;244.4;-106.2;236.041;-0.513799;
25;264.2;-139.8;270.505;-0.586061;
26;275.8;-176.4;301.375;-0.666035;
27;277.8;-212.6;326.452;-0.749536;
28;268.4;-247;344.459;-0.84136;
29;248;-278.8;356.436;-0.943667;
30;221.6;-306.2;365.057;-1.04645;
31;224.8;-313.6;373.066;-1.04896;
32;216.4;-331.4;384.649;-1.09097;
33;192.6;-352;393.13;-1.16894;
34;147.8;-364.2;389.561;-1.2873;
