time;row_1;row_2;
     1;    0.8262;   -0.2282;
     2;    0.6400;   -0.2716;
     3;    0.4097;   -0.3073;
     4;   -0.0407;   -0.1848;
     5;   -0.5799;    0.2365;
     6;   -0.6528;    0.2368;
     7;   -1.0992;    0.1773;
     8;   -1.5787;   -0.0245;
     9;   -1.2145;   -0.3032;
    10;   -0.8265;    0.0191;
    11;   -0.3603;    0.4875;
    12;   -0.8074;    0.2308;
    13;   -0.2208;   -0.2278;
    14;   -0.0778;   -0.5733;
    15;    0.3856;   -1.1519;
    16;    0.2313;   -1.6886;
    17;    0.6150;   -1.4802;
    18;    0.4726;   -1.9780;
    19;    0.4769;   -1.5999;
    20;   -0.1034;   -1.7081;
    21;   -0.1343;   -1.6560;
    22;   -0.6820;   -1.3049;
    23;   -1.1043;   -1.1181;
    24;   -1.5023;   -0.7785;
    25;   -1.0414;   -0.3277;
    26;   -0.9179;    0.1379;
    27;   -1.2094;    0.6724;
    28;   -1.6949;    1.1747;
    29;   -1.5865;    1.2095;
    30;   -1.6722;    1.1240;
    31;   -1.2120;    1.0792;
    32;   -1.3042;    1.4071;
    33;   -0.9160;    1.1212;
    34;   -1.3328;    0.8780;
    35;   -1.4401;    1.3654;
    36;   -1.1084;    0.9699;
    37;   -0.9756;    1.5340;
    38;   -1.5295;    1.2885;
    39;   -1.8704;    1.6738;
    40;   -2.0332;    1.2564;
    41;   -1.8604;    1.6817;
    42;   -1.5270;    1.8134;
    43;   -1.5829;    1.7867;
    44;   -1.4618;    2.0013;
    45;   -1.9868;    1.8489;
    46;   -1.7741;    1.7185;
    47;   -1.4731;    1.9308;
    48;   -1.8764;    1.4213;
    49;   -1.4675;    0.9885;
    50;   -1.8997;    1.5396;
    51;   -1.3908;    1.3585;
    52;   -1.5038;    1.7198;
    53;   -0.9889;    1.7836;
    54;   -2.5480;    1.7861;
    55;   -1.7949;    1.3806;
    56;   -1.4510;    1.0198;
    57;   -1.3664;    0.8301;
    58;   -1.3231;    0.4645;
    59;   -1.3497;    0.0961;
    60;   -1.1629;   -0.1333;
    61;   -0.9725;   -0.3461;
    62;   -0.9972;   -0.5944;
    63;   -0.9972;   -0.7069;
    64;   -0.8727;   -0.7045;
    65;   -0.7253;   -0.5939;
    66;   -0.5578;   -0.7029;
    67;   -0.3189;   -0.7557;
    68;   -0.1367;   -0.7752;
    69;    0.1930;   -0.6611;
    70;    0.4535;   -0.4697;
    71;    0.7988;   -0.3263;
    72;    0.9713;   -0.1786;
    73;    1.0542;    0.0617;
    74;    1.2277;    0.5169;
    75;    1.3703;    0.9279;
    76;    1.6169;    1.4556;
    77;   -1.7427;    0.1490;
    78;   -2.1596;   -0.0175;
    79;   -2.1227;    0.4861;
    80;   -2.0521;    0.2782;
    81;   -1.8169;    0.4993;
    82;   -1.2696;    0.1898;
    83;   -0.7624;   -0.2968;
    84;   -0.5525;   -0.8458;
    85;   -0.6615;   -1.0448;
    86;   -0.7244;   -0.7859;
    87;   -0.1987;   -0.5071;
    88;   -0.5048;   -0.4697;
    89;   -0.1085;   -0.6685;
    90;    0.0716;   -0.5227;
    91;    0.5469;   -1.0187;
    92;    0.7923;   -0.9625;
    93;    0.8696;   -0.4143;
    94;    1.1383;   -1.0011;
    95;    1.4062;   -0.5814;
    96;    1.8945;   -0.3342;
    97;    1.3449;    0.2358;
    98;    1.3640;   -0.1735;
    99;    0.7883;    0.3169;
   100;    0.7229;    0.6127;
   101;    1.2427;    0.0428;
   102;    1.7801;   -0.1584;
   103;    1.9984;   -0.6778;
   104;    1.9205;   -0.2763;
   105;    1.4342;   -0.4710;
   106;    1.3256;   -0.2888;
   107;    0.7357;   -0.1380;
   108;    1.0457;   -0.6517;
   109;    1.2222;   -0.9139;
   110;    1.5656;   -1.4001;
   111;    1.0850;   -1.2287;
   112;    1.3354;   -0.7839;
   113;    1.7039;   -0.6665;
   114;    1.2788;   -0.1380;
   115;    1.3376;    0.2106;
   116;    1.8784;    0.4539;
   117;    1.4985;   -0.1099;
   118;    1.1763;    0.4137;
   119;    1.3141;    1.0020;
   120;    1.6539;    1.4495;
   121;    1.6802;    1.4442;
   122;    2.1274;    1.7656;
   123;    1.7836;    1.8979;
   124;    1.5507;    1.8359;
   125;    1.1138;    1.2746;
   126;    1.2254;    1.3641;
   127;    0.6320;    1.6836;
   128;    0.4890;    1.7895;
   129;    0.3269;    1.4118;
   130;   -0.0197;    1.5421;
   131;   -0.3672;    1.7761;
   132;    0.0257;    1.7055;
   133;   -0.5116;    1.8135;
   134;    0.0397;    1.2592;
   135;    0.2065;    0.6595;
   136;    0.7245;    0.6524;
   137;    0.5996;    0.4173;
   138;    0.3186;   -0.0850;
   139;   -0.0971;    0.4109;
   140;   -0.3438;    0.6520;
   141;    0.2409;    0.1059;
   142;    0.1529;    0.6160;
   143;   -0.2025;    0.6069;
   144;   -0.7723;    0.4171;
   145;   -0.7940;    0.3537;
   146;   -1.0371;    0.3336;
   147;   -0.5039;    0.4065;
   148;   -1.0056;    0.4356;
   149;   -1.5603;    0.5577;
   150;   -1.3391;    0.3533;
