time;row_1;row_2;row_3;row_4;
1;-17.0435;95.0758;90.5448;1.71567;
2;-13.2552;91.3836;86.4043;1.67844;
3;-9.13463;85.7282;80.4147;1.63504;
4;-5.12994;77.9185;72.4483;1.58678;
5;1.54501;64.0458;58.8257;1.47687;
6;4.02511;47.2042;42.4842;1.38143;
7;-0.44774;30.4856;25.2533;1.43078;
8;-11.4525;15.627;12.6067;2.20603;
9;-26.9248;4.26522;22.9847;-3.08874;
10;-44.4158;-2.71668;41.2658;-2.94165;
11;-58.4199;-6.95001;55.8484;-2.91716;
12;-65.7233;-9.40532;63.5198;-2.90506;
13;-65.6192;-12.5955;64.2422;-2.85639;
14;-57.5859;-17.2445;58.2307;-2.7407;
15;-43.285;-22.8973;48.4844;-2.51637;
16;-24.1744;-29.5102;40.4031;-2.09442;
17;-2.72852;-35.5087;41.007;-1.54046;
18;17.8969;-40.1514;50.6007;-1.12388;
19;38.3597;-42.6003;64.0597;-0.848888;
20;56.4194;-42.8713;77.3624;-0.67512;
21;71.8772;-41.7291;89.3407;-0.556727;
22;77.752;-41.7538;94.3918;-0.524055;
23;86.1057;-39.7725;100.806;-0.465538;
