time;row_1;row_2;row_3;row_4;
1;16.4092;98.4226;79.9054;1.29307;
2;11.4909;100.691;80.9161;1.35926;
3;5.75212;102.807;82.0033;1.43316;
4;-2.19691;104.711;83.1972;1.5311;
5;-16.2249;107.346;86.4349;1.69521;
6;-31.0793;106.286;88.4851;1.86408;
7;-46.09;101.003;89.1958;2.04326;
8;-59.7868;91.4493;88.4819;2.23135;
9;-70.0352;77.795;85.5874;2.42499;
10;-75.1176;62.1271;80.5664;2.61419;
11;-74.3467;46.7031;73.289;2.79169;
12;-66.677;33.8831;62.4034;2.94312;
13;-52.2948;25.6705;46.9747;3.05438;
14;-33.4744;22.637;27.9958;3.10379;
15;-11.6746;26.5653;7.93755;2.46239;
16;9.48427;35.6633;20.5633;0.754493;
17;27.2354;48.1636;42.1693;0.682098;
18;39.1906;61.4343;59.8795;0.728284;
19;44.3382;67.9763;68.0912;0.749673;
20;44.5665;66.1474;67.0287;0.727379;
21;39.9988;53.0007;55.2931;0.604407;
22;33.1321;27.9282;39.1489;0.162899;
23;25.5169;-7.56321;42.5586;-0.75427;
24;18.8886;-50.8135;76.3899;-1.24586;
25;14.7079;-94.5763;117.9;-1.39856;
26;12.2989;-134.652;157.242;-1.45737;
27;12.0611;-168.461;190.85;-1.47866;
28;11.3799;-183.876;206.147;-1.48883;
29;13.0879;-202.676;225.024;-1.4881;
