time;row_1;row_2;row_3;row_4;
1;-42.672;97.0802;87.3247;1.9878;
2;-47.492;86.1512;79.775;2.09875;
3;-54.1686;76.5282;75.5749;2.23968;
4;-59.2423;66.2138;71.3876;2.38555;
5;-67.1414;45.3161;66.0975;2.70286;
6;-70.6355;30.9932;64.8081;2.92773;
7;-68.496;21.8073;61.3625;3.06707;
8;-58.4876;16.4798;51.1894;-3.12677;
9;-43.635;13.6096;36.512;-3.04204;
10;-25.682;12.9999;18.8606;-2.91492;
11;-8.29233;13.0043;4.34812;-1.80014;
12;18.6781;32.5141;30.1397;0.531498;
13;42.0004;44.959;56.5626;0.512187;
14;57.2941;48.2931;71.6748;0.448118;
15;63.8603;36.5583;73.74;0.265092;
16;62.2645;11.7174;69.787;-0.0791963;
17;56.1149;-22.3793;74.7764;-0.558385;
18;41.4886;-71.7902;101.523;-1.06945;
19;33.5782;-92.7913;117.379;-1.21505;
20;24.5891;-122.494;143.326;-1.3464;
