time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2306;   -0.1407;    0.2386;   -0.2802;    0.0777;   -0.2332;    0.0133;    0.2431;   -0.1464;   -0.3562;   -0.0933;    0.1442;
   2;    1.4692;   -0.2020;    0.2362;   -0.2054;    0.0616;   -0.1736;   -0.0185;    0.2311;   -0.2302;   -0.3880;   -0.0882;    0.1163;
   3;    1.5625;   -0.2648;    0.2928;   -0.1383;    0.1015;   -0.1729;   -0.0168;    0.2452;   -0.2830;   -0.4058;   -0.0819;    0.1151;
   4;    1.5887;   -0.4277;    0.3933;   -0.0694;    0.1334;   -0.1469;   -0.0020;    0.1817;   -0.3569;   -0.3627;   -0.0687;    0.0734;
   5;    1.4235;   -0.3605;    0.4346;   -0.0821;    0.1597;   -0.0996;   -0.0045;    0.0526;   -0.3786;   -0.3456;   -0.0524;    0.1062;
   6;    1.1798;   -0.1656;    0.3819;   -0.0612;    0.2858;   -0.0937;   -0.0303;   -0.0329;   -0.3906;   -0.3816;    0.0419;    0.1752;
   7;    1.1207;   -0.2415;    0.4160;   -0.0124;    0.2837;   -0.0235;   -0.0882;   -0.0949;   -0.4197;   -0.2297;    0.0879;    0.0519;
   8;    1.1334;   -0.5153;    0.5668;   -0.0138;    0.3245;   -0.0377;   -0.1355;   -0.0911;   -0.4176;   -0.1336;    0.1241;   -0.0275;
   9;    1.2008;   -0.5590;    0.5885;    0.0838;    0.2833;   -0.0733;   -0.0961;   -0.0935;   -0.3664;   -0.1575;    0.0695;    0.0002;
  10;    1.3276;   -0.5768;    0.4666;    0.1655;    0.3364;   -0.0666;   -0.1157;   -0.1478;   -0.3635;   -0.1385;    0.0788;   -0.0171;
  11;    1.2281;   -0.5391;    0.3595;    0.2661;    0.4026;   -0.0594;   -0.1610;   -0.1418;   -0.3833;   -0.1242;    0.1075;   -0.0699;
  12;    1.0343;   -0.5284;    0.3719;    0.3276;    0.4356;   -0.0650;   -0.1628;   -0.1679;   -0.3585;   -0.1152;    0.0656;   -0.0697;
  13;    0.9566;   -0.5809;    0.4623;    0.3933;    0.4195;   -0.0670;   -0.1568;   -0.1673;   -0.3421;   -0.1314;    0.0509;   -0.0636;
  14;    0.9378;   -0.5662;    0.5251;    0.3411;    0.3627;    0.0036;   -0.2208;   -0.1227;   -0.3454;   -0.1756;    0.0851;   -0.1133;
  15;    0.9153;   -0.6378;    0.5800;    0.3090;    0.2771;    0.0622;   -0.2375;   -0.0999;   -0.3705;   -0.2019;    0.1145;   -0.1509;
