time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.8609;   -0.2074;    0.2616;   -0.2146;   -0.1713;   -0.1182;   -0.2776;    0.0257;    0.1267;   -0.3068;   -0.2131;    0.0887;
   2;    1.8917;   -0.1932;    0.2354;   -0.2491;   -0.1129;   -0.1122;   -0.3120;   -0.0271;    0.1715;   -0.2894;   -0.2477;    0.0930;
   3;    1.9392;   -0.2397;    0.2586;   -0.2915;   -0.0411;   -0.1020;   -0.3833;    0.0190;    0.1695;   -0.3149;   -0.2279;    0.0746;
   4;    1.7175;   -0.2186;    0.2171;   -0.2282;   -0.0186;   -0.1376;   -0.4033;   -0.0096;    0.1646;   -0.3233;   -0.2101;    0.0981;
   5;    1.7412;   -0.2799;    0.1966;   -0.2364;   -0.0320;   -0.0906;   -0.3631;   -0.0126;    0.1243;   -0.3512;   -0.2165;    0.1139;
   6;    1.6847;   -0.3120;    0.1955;   -0.2320;   -0.0687;   -0.0038;   -0.3419;   -0.0088;    0.0851;   -0.3643;   -0.2048;    0.1018;
   7;    1.6374;   -0.3362;    0.1528;   -0.2238;   -0.0263;   -0.0092;   -0.3639;   -0.0031;    0.0555;   -0.3581;   -0.1816;    0.0821;
   8;    1.6433;   -0.3498;    0.1316;   -0.1545;   -0.0353;    0.0237;   -0.3814;   -0.0212;    0.0204;   -0.3405;   -0.1564;    0.0809;
   9;    1.6070;   -0.3827;    0.1790;   -0.1159;   -0.0604;    0.0578;   -0.3646;   -0.0692;   -0.0198;   -0.3560;   -0.1151;    0.1319;
  10;    1.6179;   -0.5274;    0.1799;   -0.0833;    0.0317;    0.0814;   -0.4182;   -0.0812;   -0.0224;   -0.3377;   -0.1032;    0.1023;
  11;    1.5104;   -0.5480;    0.1319;   -0.0280;    0.1048;    0.0920;   -0.4168;   -0.1206;   -0.0564;   -0.3089;   -0.0996;    0.1035;
  12;    1.3712;   -0.4710;    0.0432;    0.0192;    0.1651;    0.0959;   -0.4167;   -0.1596;   -0.0788;   -0.3268;   -0.0739;    0.1411;
  13;    1.2990;   -0.4951;    0.0294;    0.0264;    0.2183;    0.0757;   -0.3749;   -0.1915;   -0.1038;   -0.3223;   -0.0661;    0.1307;
  14;    1.2215;   -0.5001;   -0.0028;    0.0956;    0.2268;    0.0555;   -0.3745;   -0.2332;   -0.0648;   -0.2962;   -0.0759;    0.0920;
  15;    1.1818;   -0.4964;   -0.0752;    0.1673;    0.2942;    0.0100;   -0.4003;   -0.2336;   -0.0672;   -0.2365;   -0.0968;    0.0104;
  16;    1.1616;   -0.4819;   -0.0523;    0.1567;    0.3612;   -0.0294;   -0.4394;   -0.1538;   -0.1448;   -0.2144;   -0.0688;   -0.0410;
  17;    1.1950;   -0.5110;    0.0658;    0.1758;    0.3536;   -0.0667;   -0.4830;   -0.0612;   -0.1966;   -0.2205;   -0.0279;   -0.0854;
  18;    1.2648;   -0.5649;    0.1629;    0.1867;    0.3569;   -0.1036;   -0.4776;   -0.0361;   -0.2185;   -0.2050;   -0.0191;   -0.1369;
  19;    1.2507;   -0.6123;    0.2057;    0.2110;    0.3697;   -0.1353;   -0.5119;   -0.0087;   -0.2036;   -0.2130;   -0.0236;   -0.1705;
  20;    1.2614;   -0.6383;    0.2174;    0.2634;    0.3911;   -0.1769;   -0.5107;    0.0205;   -0.2177;   -0.2191;   -0.0333;   -0.1760;
