time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1608;    0.0788;    0.2377;   -0.0109;   -0.3931;   -0.7447;    0.1731;   -0.0129;   -0.0719;    0.0287;    0.0748;    0.1463;
   2;    1.2180;   -0.0437;    0.3786;   -0.0551;   -0.3996;   -0.7562;    0.1898;    0.0143;   -0.0991;    0.0390;    0.0497;    0.1645;
   3;    1.2347;   -0.1071;    0.5042;   -0.1515;   -0.4098;   -0.6666;    0.1769;    0.0243;   -0.0852;    0.0057;   -0.0076;    0.1685;
   4;    1.4573;   -0.3185;    0.4273;   -0.1274;   -0.3998;   -0.6125;    0.2364;    0.0393;   -0.1294;   -0.0534;   -0.0650;    0.1311;
   5;    1.5348;   -0.4145;    0.2734;   -0.0086;   -0.4522;   -0.5325;    0.2752;    0.0323;   -0.1357;   -0.1589;   -0.0707;    0.0734;
   6;    1.5055;   -0.4661;    0.3172;   -0.0659;   -0.4769;   -0.3532;    0.1658;    0.0065;   -0.0778;   -0.2537;   -0.1530;    0.1169;
   7;    1.5522;   -0.5359;    0.4101;   -0.1826;   -0.4383;   -0.2333;    0.0857;    0.0302;   -0.0776;   -0.3369;   -0.1902;    0.1655;
   8;    1.4980;   -0.6743;    0.4739;   -0.2282;   -0.3763;   -0.1686;   -0.0020;    0.0342;   -0.0820;   -0.3527;   -0.2041;    0.1658;
   9;    1.5433;   -0.8540;    0.5830;   -0.1577;   -0.3656;   -0.0951;   -0.1087;    0.0360;   -0.0573;   -0.3865;   -0.1853;    0.1683;
  10;    1.6236;   -0.8830;    0.5739;   -0.0903;   -0.3342;   -0.0472;   -0.1600;    0.0092;   -0.0430;   -0.4065;   -0.1616;    0.1789;
  11;    1.6263;   -0.8448;    0.5550;   -0.0442;   -0.3089;   -0.0037;   -0.2258;   -0.0685;   -0.0086;   -0.3405;   -0.1560;    0.1390;
  12;    1.6346;   -0.8470;    0.5758;    0.0382;   -0.2452;    0.0299;   -0.3010;   -0.1223;    0.0144;   -0.2820;   -0.1468;    0.0836;
  13;    1.6585;   -0.8808;    0.5953;    0.0137;   -0.0563;   -0.0172;   -0.3312;   -0.1026;   -0.0972;   -0.2665;   -0.0252;    0.0309;
  14;    1.6533;   -0.9872;    0.7334;    0.0120;    0.0038;    0.0312;   -0.3722;   -0.1334;   -0.1230;   -0.2582;    0.0344;    0.0088;
  15;    1.7042;   -1.0780;    0.8697;   -0.0240;    0.0005;    0.0896;   -0.4186;   -0.1659;   -0.1098;   -0.2513;    0.0346;   -0.0254;
  16;    1.5563;   -1.0436;    0.9095;   -0.0182;    0.0188;    0.0339;   -0.4102;   -0.1348;   -0.1785;   -0.2445;    0.0901;   -0.0779;
  17;    1.4219;   -1.0564;    0.8744;    0.0614;    0.0738;   -0.0158;   -0.4109;   -0.0981;   -0.2072;   -0.2673;    0.1195;   -0.0985;
  18;    1.3114;   -1.0396;    0.8383;    0.0833;    0.1381;   -0.0014;   -0.3995;   -0.1007;   -0.2441;   -0.2771;    0.1334;   -0.0906;
  19;    1.1752;   -0.9377;    0.7016;    0.2001;    0.2018;   -0.0312;   -0.3637;   -0.0906;   -0.2795;   -0.2812;    0.1309;   -0.0828;
  20;    1.3355;   -1.0902;    0.8329;    0.1444;    0.2171;   -0.0743;   -0.3958;   -0.0563;   -0.2835;   -0.2690;    0.0987;   -0.0980;
